Actual Date,Ghetto Date,Price - Close - Monthly,Trading Volume - Monthly,Twitter Publication Count,Twitter Positive Sentiment Count,Twitter Negative Sentiment Count,News Publication Count,News Positive Sentiment Count,News Negative Sentiment Count,SI,SI Ratio,IV Midpoint
8/27/2010,8/31/2010,6.332,24298027,,,,,,,287570320,2.821427401,
9/3/2010,1/0/1900,6.939,26725323,,,,,,,310337420,2.913222238,
9/10/2010,9/15/2010,7.122,19701723,,,,,,,333104520,3.005017075,
9/17/2010,1/0/1900,7.416,27079018,,,,,,,326590810,2.546135255,
9/24/2010,9/30/2010,8.036,38206185,,,,,,,320077100,2.087253436,
10/1/2010,1/0/1900,7.686,38483988,,,,,,,299063326.7,2.063583821,
10/8/2010,1/0/1900,7.778,28527204,,,,,,,278049553.3,2.039914205,
10/15/2010,10/15/2010,8.232,29496279,,,,,,,257035780,2.01624459,
10/22/2010,1/0/1900,8.457,49247926,,,,,,,248131570,1.763928319,
10/29/2010,10/29/2010,8.262,26571680,,,,,,,239227360,1.511612048,
11/5/2010,1/0/1900,8.538,28188601,,,,,,,230719560,1.642804984,
11/12/2010,11/15/2010,8.284,27948296,,,,,,,222211760,1.77399792,
11/19/2010,1/0/1900,8.241,31397891,,,,,,,205746460,1.578871294,
11/26/2010,11/30/2010,8.875,26897990,,,,,,,189281160,1.383744667,
12/3/2010,1/0/1900,8.784,32572219,,,,,,,180554510,1.544619272,
12/10/2010,12/15/2010,8.781,22554561,,,,,,,171827860,1.705493877,
12/17/2010,1/0/1900,8.879,22313519,,,,,,,174059020,1.899622131,
12/24/2010,1/0/1900,9.13,19760093,,,,,,,176290180,2.093750386,
12/31/2010,12/31/2010,9,12750122,,,,,,,178521340,2.28787864,
1/7/2011,1/0/1900,9.274,22139836,,,,,,,175835340,2.223586873,
1/14/2011,1/14/2011,9.438,15855256,,,,,,,173149340,2.159295106,
1/21/2011,1/0/1900,8.871,20267349,,,,,,,153416930,1.502041165,
1/28/2011,1/31/2011,8.557,48104883,,,,,,,133684520,0.844787224,
2/4/2011,1/0/1900,8.797,24364144,,,,,,,164281910,1.31686925,
2/11/2011,2/15/2011,9.462,31167202,,,,,,,194879300,1.788951277,
2/18/2011,1/0/1900,9.325,20173677,,,,,,,175345910,1.646003316,
2/25/2011,2/28/2011,8.862,19940552,,,,,,,155812520,1.503055356,
3/4/2011,1/0/1900,8.583,26854642,,,,,,,149511200,1.401382242,
3/11/2011,3/15/2011,8.403,27853962,,,,,,,143209880,1.299709128,
3/18/2011,1/0/1900,8.091,28066156,,,,,,,144381770,1.313868133,
3/25/2011,3/31/2011,8.549,22946988,,,,,,,145553660,1.328027137,
4/1/2011,1/0/1900,9.007,25641871,,,,,,,152118686.7,1.460068801,
4/8/2011,1/0/1900,9.236,23459375,,,,,,,158683713.3,1.592110464,
4/15/2011,4/15/2011,9,20697366,,,,,,,165248740,1.724152128,
4/22/2011,1/0/1900,9.295,14650174,,,,,,,159803300,1.360530434,
4/29/2011,4/29/2011,9.79,50729798,,,,,,,154357860,0.996908739,
5/6/2011,1/0/1900,9.88,30613523,,,,,,,178813390,1.349476657,
5/13/2011,5/13/2011,10.128,25435304,,,,,,,203268920,1.702044574,
5/20/2011,1/0/1900,9.932,28470091,,,,,,,181899340,1.660645995,
5/27/2011,5/31/2011,9.707,18276514,,,,,,,160529760,1.619247416,
6/3/2011,1/0/1900,9.416,14833396,,,,,,,160783550,1.697616833,
6/10/2011,6/15/2011,9.326,20222366,,,,,,,161037340,1.775986249,
6/17/2011,1/0/1900,9.318,26479109,,,,,,,169104770,1.804056174,
6/24/2011,6/30/2011,9.627,18330496,,,,,,,177172200,1.832126098,
7/1/2011,1/0/1900,10.474,22969366,,,,,,,176189200,1.947307656,
7/8/2011,1/0/1900,10.914,13032336,,,,,,,175206200,2.062489214,
7/15/2011,7/15/2011,10.644,20196103,,,,,,,174223200,2.177670773,
7/22/2011,1/0/1900,10.826,18801139,,,,,,,155880760,1.673840859,
7/29/2011,7/29/2011,11.126,36456867,,,,,,,137538320,1.170010945,
8/5/2011,1/0/1900,10.135,37153682,,,,,,,152522800,1.099149181,
8/12/2011,8/15/2011,10.115,42658228,,,,,,,167507280,1.028287418,
8/19/2011,1/0/1900,8.946,29472902,,,,,,,185542440,1.336607688,
8/26/2011,8/31/2011,9.964,27919081,,,,,,,203577600,1.644927958,
9/2/2011,1/0/1900,10.5,27320734,,,,,,,223409020,1.938586385,
9/9/2011,9/15/2011,10.569,20470849,,,,,,,243240440,2.232244812,
9/16/2011,1/0/1900,11.965,33392484,,,,,,,231645273.3,1.88617045,
9/23/2011,1/0/1900,11.181,36163365,,,,,,,220050106.7,1.540096089,
9/30/2011,9/30/2011,10.811,43946086,,,,,,,208454940,1.194021727,
10/7/2011,1/0/1900,11.237,35430966,,,,,,,216698050,1.441080038,
10/14/2011,10/14/2011,12.335,27387772,,,,,,,224941160,1.688138349,
10/21/2011,1/0/1900,11.739,25154897,,,,,,,222881640,1.4452008,
10/28/2011,10/31/2011,10.866,62935073,,,,,,,220822120,1.202263252,
11/4/2011,1/0/1900,10.824,31327738,,,,,,,220019030,1.571515898,
11/11/2011,11/15/2011,10.87,22647226,,,,,,,219215940,1.940768545,
11/18/2011,1/0/1900,9.857,34166212,,,,,,,204996450,1.557284697,
11/25/2011,11/30/2011,9.12,34189434,,,,,,,190776960,1.17380085,
12/2/2011,1/0/1900,9.802,36282521,,,,,,,183734550,1.207859932,
12/9/2011,12/15/2011,9.651,27036750,,,,,,,176692140,1.241919014,
12/16/2011,1/0/1900,9.063,39116738,,,,,,,166734173.3,1.285649144,
12/23/2011,1/0/1900,8.864,25317262,,,,,,,156776206.7,1.329379274,
12/30/2011,12/30/2011,8.655,19084413,,,,,,,146818240,1.373109403,
1/6/2012,1/0/1900,9.13,20098621,,,,,,,158059480,1.540600034,
1/13/2012,1/13/2012,8.921,22274321,,,,,,,169300720,1.708090665,
1/20/2012,1/0/1900,9.547,25791307,,,,,,,155144840,1.396401429,
1/27/2012,1/31/2012,9.769,24061621,,,,,,,140988960,1.084712193,
2/3/2012,1/0/1900,9.384,56055985,,,,,,,156415320,1.044199383,
2/10/2012,2/15/2012,9.277,28872201,,,,,,,171841680,1.003686573,
2/17/2012,1/0/1900,9.125,43336844,,,,,,,194644340,1.341300943,
2/24/2012,2/29/2012,8.957,21341942,,,,,,,217447000,1.678915312,
3/2/2012,1/0/1900,8.965,23356362,,,,,,,219591760,2.063258286,
3/9/2012,3/15/2012,9.216,23962610,,,,,,,221736520,2.44760126,
3/16/2012,1/0/1900,9.252,19770871,,,,,,,218206193.3,2.189278093,
3/23/2012,1/0/1900,9.752,26956979,,,,,,,214675866.7,1.930954927,
3/30/2012,3/30/2012,10.125,33585020,,,,,,,211145540,1.67263176,
4/6/2012,1/0/1900,9.719,20093927,,,,,,,205800040,1.912167353,
4/13/2012,4/13/2012,9.423,19380998,,,,,,,200454540,2.151702947,
4/20/2012,1/0/1900,9.499,18089092,,,,,,,203453190,1.834387044,
4/27/2012,4/30/2012,11.342,42545223,,,,,,,206451840,1.517071142,
5/4/2012,1/0/1900,11.2,29732913,,,,,,,214556040,1.940998809,
5/11/2012,5/15/2012,11.384,20375483,,,,,,,222660240,2.364926477,
5/18/2012,1/0/1900,10.693,23800277,,,,,,,202595530,2.271524584,
5/25/2012,5/31/2012,10.644,16857242,,,,,,,182530820,2.178122692,
6/1/2012,1/0/1900,10.411,15664898,,,,,,,182161693.3,2.31036451,
