Actual Date,Ghetto Date,Price - Close - Monthly,Trading Volume - Monthly,Twitter Publication Count,Twitter Positive Sentiment Count,Twitter Negative Sentiment Count,News Publication Count,News Positive Sentiment Count,News Negative Sentiment Count,SI,SI Ratio,IV Midpoint
12/3/2021,1/0/1900,299.5,123501190,7570,150,-273,6333,22,-155,26604629,1.303811099,
12/10/2021,12/15/2021,306.34,91604890,5834,185,-263,6151,25,-349,27946660,1.275842377,
12/17/2021,1/0/1900,323.98,129842660,5424,140,-133,5523,19,-119,27441242,1.346513186,
12/24/2021,1/0/1900,322.53,64462060,3292,71,-167,3309,4,-100,26935824,1.417183995,
12/31/2021,12/31/2021,336.27,68490350,4209,150,-107,3913,29,-64,26430406,1.487854805,
1/7/2022,1/0/1900,322.72,93340040,5292,167,-340,4744,25,-206,25272109,1.413788151,
1/14/2022,1/14/2022,315.43,86816630,4991,100,-349,5486,8,-278,24113812,1.339721496,
1/21/2022,1/0/1900,303.04,88866000,4073,108,-174,4510,13,-67,24328504.5,1.170273974,
1/28/2022,1/31/2022,289.01,135468830,4964,127,-190,5494,10,-59,24543197,1.000826451,
2/4/2022,1/0/1900,230.11,369649600,40776,1369,-4423,12273,49,-1825,28183775.5,0.71961631,
2/11/2022,2/15/2022,216.15,364260680,26774,631,-1307,8130,23,-408,31824354,0.438406168,
2/18/2022,1/0/1900,205.18,201804990,12357,206,-743,6059,10,-409,31516018.5,0.605036378,
2/25/2022,2/28/2022,190.22,171464420,8396,153,-376,4638,8,-124,31207683,0.771666587,
3/4/2022,1/0/1900,198.79,149891850,6790,90,-327,5741,6,-73,32214100.5,0.914753691,
3/11/2022,3/15/2022,186.11,166470440,6877,126,-281,5643,13,-122,33220518,1.057840795,
3/18/2022,1/0/1900,185.82,184601770,5874,138,-316,6696,16,-302,31693975,0.99770242,
3/25/2022,3/31/2022,207.63,156903400,5182,118,-264,6426,13,-127,30167432,0.937564045,
4/1/2022,1/0/1900,219.54,126823650,4961,98,-176,5470,10,-146,28888615,1.086538169,
4/8/2022,4/14/2022,218.56,126029530,4538,135,-175,5679,25,-73,27609798,1.235512293,
4/15/2022,1/0/1900,210,77959900,2670,73,-118,4529,7,-76,28441800.33,1.048140681,
4/22/2022,1/0/1900,183.27,165614310,6852,188,-394,5437,13,-73,29273802.67,0.860769069,
4/29/2022,4/29/2022,169,277781810,20770,1166,-1315,8810,269,-385,30105805,0.673397456,
5/6/2022,1/0/1900,200.99,208410650,5507,169,-280,5285,21,-110,29693236.5,0.728798526,
5/13/2022,5/13/2022,184.78,164484560,3926,74,-204,4128,10,-115,29280668,0.784199596,
5/20/2022,1/0/1900,187.87,131659590,3520,86,-145,2146,9,-61,28658673.5,0.89469932,
5/27/2022,5/31/2022,176.11,147205320,5581,120,-519,3127,10,-248,28036679,1.005199043,
6/3/2022,1/0/1900,185,113912170,5137,143,-388,3570,13,-132,29739661.5,1.081209286,
6/10/2022,6/15/2022,175.02,122385940,4016,71,-199,2144,12,-81,31442644,1.157219528,
6/17/2022,1/0/1900,159.61,146685200,3864,64,-173,2401,0,-82,29931491,0.946629556,
6/24/2022,6/30/2022,154.25,200122470,7174,128,-242,2732,2,-81,28420338,0.736039584,
7/1/2022,1/0/1900,155,151932910,3833,59,-142,2288,2,-76,27884925.67,0.882236917,
7/8/2022,1/0/1900,157.02,94938660,2979,41,-125,1947,14,-61,27349513.33,1.028434251,
7/15/2022,7/15/2022,157.28,101859800,3175,74,-207,1938,2,-67,26814101,1.174631584,
7/22/2022,1/0/1900,165.64,143469170,4470,88,-237,3197,13,-280,25615107.5,0.929141443,
7/29/2022,7/29/2022,154.85,211050060,11228,363,-1128,5490,25,-645,24416114,0.683651301,
8/5/2022,1/0/1900,155.23,149277160,4298,133,-154,2509,11,-133,26587495.5,0.894140642,
8/12/2022,8/15/2022,166.6,121356470,3943,76,-133,2929,8,-86,28758877,1.104629982,
8/19/2022,1/0/1900,167.05,102018620,1982,56,-120,2313,3,-114,27380308,1.140428843,
