Actual Date,Ghetto Date,Price - Close - Monthly,Trading Volume - Monthly,Twitter Publication Count,Twitter Positive Sentiment Count,Twitter Negative Sentiment Count,News Publication Count,News Positive Sentiment Count,News Negative Sentiment Count,SI,SI Ratio,IV Midpoint
4/29/2010,,14.739,2582450,,,,,,,71354318,2.40974776,
4/30/2010,,14.129,1865205,,,,,,,71354318,2.40974776,
5/3/2010,,14.57,1996211,,,,,,,70776122.67,2.406321552,
5/4/2010,,14.194,2197471,,,,,,,70197927.33,2.402895345,
5/5/2010,,14.033,2106743,,,,,,,69619732,2.399469137,
5/6/2010,,13.853,3492531,,,,,,,69041536.67,2.39604293,
5/7/2010,,13.013,3698550,,,,,,,68463341.33,2.392616722,
5/10/2010,,13.929,2652005,,,,,,,67885146,2.389190515,
5/11/2010,,14.26,3299918,,,,,,,67306950.67,2.385764307,
5/12/2010,,15.404,3891756,,,,,,,66728755.33,2.3823381,
5/13/2010,,15.716,10219570,,,,,,,66150560,2.378911892,
5/14/2010,,14.366,4993559,,,,,,,66150560,2.378911892,
5/17/2010,,15.193,4510365,,,,,,,65874002.44,2.374412729,
5/18/2010,,14.573,3925758,,,,,,,65597444.89,2.369913566,
5/19/2010,,14.373,3275253,,,,,,,65320887.33,2.365414403,
5/20/2010,,13.57,4128595,,,,,,,65044329.78,2.36091524,
5/21/2010,,14.21,4286333,,,,,,,64767772.22,2.356416077,
5/24/2010,,14.517,2632474,,,,,,,64491214.67,2.351916914,
5/25/2010,,15,3313052,,,,,,,64214657.11,2.347417751,
5/26/2010,,14.971,4780395,,,,,,,63938099.56,2.342918588,
5/27/2010,,15.551,2803130,,,,,,,63661542,2.338419425,
5/28/2010,,15.879,4026447,,,,,,,63661542,2.338419425,
6/1/2010,,15.327,2269644,,,,,,,64202366.2,2.363766056,
6/2/2010,,15.826,2615029,,,,,,,64743190.4,2.389112686,
6/3/2010,,15.979,2608430,,,,,,,65284014.6,2.414459317,
6/4/2010,,15.683,3106149,,,,,,,65824838.8,2.439805948,
6/7/2010,,15.594,3743547,,,,,,,66365663,2.465152579,
6/8/2010,,15.761,3414204,,,,,,,66906487.2,2.490499209,
6/9/2010,,16.49,5675750,,,,,,,67447311.4,2.51584584,
