Actual Date,Ghetto Date,Price - Close - Monthly,Trading Volume - Monthly,Twitter Publication Count,Twitter Positive Sentiment Count,Twitter Negative Sentiment Count,News Publication Count,News Positive Sentiment Count,News Negative Sentiment Count,SI,SI Ratio,IV Midpoint
5/14/2010,,12.701,4113630,,,,,,,83995680,0.94608417,
5/17/2010,,12.712,2793347,,,,,,,85307191.11,0.964251125,
5/18/2010,,12.471,2818763,,,,,,,86618702.22,0.98241808,
5/19/2010,,12.373,3444456,,,,,,,87930213.33,1.000585034,
5/20/2010,,11.887,4906008,,,,,,,89241724.44,1.018751989,
5/21/2010,,11.813,9689910,,,,,,,90553235.56,1.036918944,
5/24/2010,,11.941,4342715,,,,,,,91864746.67,1.055085899,
5/25/2010,,11.938,3016356,,,,,,,93176257.78,1.073252853,
5/26/2010,,11.898,3473096,,,,,,,94487768.89,1.091419808,
5/27/2010,,12.273,2797463,,,,,,,95799280,1.109586763,
5/28/2010,,12.153,2893873,,,,,,,95799280,1.109586763,
6/1/2010,,12.071,2664303,,,,,,,96533818,1.156515262,
6/2/2010,,12.346,2513109,,,,,,,97268356,1.20344376,
6/3/2010,,12.652,3646724,,,,,,,98002894,1.250372259,
6/4/2010,,12.48,3909809,,,,,,,98737432,1.297300758,
6/7/2010,,12.15,3628970,,,,,,,99471970,1.344229257,
6/8/2010,,12.131,2673238,,,,,,,100206508,1.391157755,
6/9/2010,,11.862,2724728,,,,,,,100941046,1.438086254,
6/10/2010,,12.187,2573024,,,,,,,101675584,1.485014753,
6/11/2010,,12.224,1781669,,,,,,,102410122,1.531943251,
6/14/2010,,12.091,2037454,,,,,,,103144660,1.57887175,
6/15/2010,,12.462,4251058,,,,,,,103144660,1.57887175,
6/16/2010,,12.544,2287218,,,,,,,101142262,1.575064071,
6/17/2010,,12.514,1977094,,,,,,,99139864,1.571256391,
6/18/2010,,12.513,2870979,,,,,,,97137466,1.567448712,
6/21/2010,,12.226,2983235,,,,,,,95135068,1.563641032,
6/22/2010,,12.168,2207194,,,,,,,93132670,1.559833353,
6/23/2010,,12.063,2027345,,,,,,,91130272,1.556025674,
6/24/2010,,11.889,1890836,,,,,,,89127874,1.552217994,
6/25/2010,,11.828,2217759,,,,,,,87125476,1.548410315,
6/28/2010,,11.813,1762101,,,,,,,85123078,1.544602635,
6/29/2010,,11.368,3489607,,,,,,,83120680,1.540794956,
6/30/2010,,11.135,3601906,,,,,,,83120680,1.540794956,
7/1/2010,,10.998,3510029,,,,,,,83267264.44,1.498783504,
7/2/2010,,10.924,1932814,,,,,,,83413848.89,1.456772051,
7/6/2010,,10.912,2557687,,,,,,,83560433.33,1.414760599,
7/7/2010,,11.266,3126929,,,,,,,83707017.78,1.372749146,
7/8/2010,,11.425,2656769,,,,,,,83853602.22,1.330737694,
7/9/2010,,11.699,4326886,,,,,,,84000186.67,1.288726241,
7/12/2010,,11.907,3325261,,,,,,,84146771.11,1.246714789,
7/13/2010,,12.242,3958543,,,,,,,84293355.56,1.204703336,
7/14/2010,,12.295,3115260,,,,,,,84439940,1.162691884,
7/15/2010,,12.362,4830853,,,,,,,84439940,1.162691884,
7/16/2010,,11.501,7795200,,,,,,,85111594,1.175781934,
7/19/2010,,11.666,4543737,,,,,,,85783248,1.188871984,
7/20/2010,,12.051,4041041,,,,,,,86454902,1.201962034,
7/21/2010,,11.949,3279260,,,,,,,87126556,1.215052084,
7/22/2010,,12.132,2142804,,,,,,,87798210,1.228142133,
7/23/2010,,12.263,2263196,,,,,,,88469864,1.241232183,
7/26/2010,,12.236,1995166,,,,,,,89141518,1.254322233,
7/27/2010,,12.328,2449249,,,,,,,89813172,1.267412283,
7/28/2010,,12.12,2495448,,,,,,,90484826,1.280502333,
7/29/2010,,12.137,2621810,,,,,,,91156480,1.293592383,
7/30/2010,,12.133,2144090,,,,,,,91156480,1.293592383,
8/2/2010,,12.272,1858647,,,,,,,90268753.33,1.330814684,
8/3/2010,,12.258,1802131,,,,,,,89381026.67,1.368036985,
8/4/2010,,12.67,3802813,,,,,,,88493300,1.405259286,
