Actual Date,Ghetto Date,Price - Close - Monthly,Trading Volume - Monthly,Twitter Publication Count,Twitter Positive Sentiment Count,Twitter Negative Sentiment Count,News Publication Count,News Positive Sentiment Count,News Negative Sentiment Count,SI,SI Ratio,IV Midpoint
6/17/2010,,6.294,3476868,,,,,,,227728960,1.863758264,
6/18/2010,,6.292,3830211,,,,,,,226506400,1.835926286,
6/21/2010,,6.128,5311494,,,,,,,225283840,1.808094307,
6/22/2010,,6.115,6189684,,,,,,,224061280,1.780262329,
6/23/2010,,6.073,5453670,,,,,,,222838720,1.752430351,
6/24/2010,,5.917,7761668,,,,,,,221616160,1.724598372,
6/25/2010,,6.05,5678541,,,,,,,220393600,1.696766394,
6/28/2010,,5.89,5607767,,,,,,,219171040,1.668934415,
6/29/2010,,5.431,12831720,,,,,,,217948480,1.641102437,
6/30/2010,,5.463,9732358,,,,,,,217948480,1.641102437,
7/1/2010,,5.548,8527141,,,,,,,220511128.9,1.683757589,
7/2/2010,,5.457,4474434,,,,,,,223073777.8,1.726412741,
7/6/2010,,5.503,5215831,,,,,,,225636426.7,1.769067892,
7/7/2010,,5.672,4933141,,,,,,,228199075.6,1.811723044,
7/8/2010,,5.811,6770843,,,,,,,230761724.4,1.854378196,
7/9/2010,,5.863,4063873,,,,,,,233324373.3,1.897033348,
7/12/2010,,5.976,4778776,,,,,,,235887022.2,1.939688499,
7/13/2010,,6.182,7062190,,,,,,,238449671.1,1.982343651,
7/14/2010,,6.165,5251489,,,,,,,241012320,2.024998803,
7/15/2010,,6.103,6047638,,,,,,,241012320,2.024998803,
7/16/2010,,5.924,6223925,,,,,,,245524766,1.951834897,
7/19/2010,,5.997,5022593,,,,,,,250037212,1.878670992,
7/20/2010,,6.005,6782839,,,,,,,254549658,1.805507086,
7/21/2010,,5.872,4997233,,,,,,,259062104,1.732343181,
7/22/2010,,6.003,13836760,,,,,,,263574550,1.659179275,
7/23/2010,,5.944,42394400,,,,,,,268086996,1.586015369,
7/26/2010,,5.92,11116300,,,,,,,272599442,1.512851464,
7/27/2010,,5.857,7779106,,,,,,,277111888,1.439687558,
7/28/2010,,5.857,5433407,,,,,,,281624334,1.366523653,
7/29/2010,,5.843,6175625,,,,,,,286136780,1.293359747,
7/30/2010,,5.894,7076347,,,,,,,286136780,1.293359747,
8/2/2010,,6.003,5468786,,,,,,,287168444.4,1.437605268,
8/3/2010,,6.121,5952643,,,,,,,288200108.9,1.58185079,
8/4/2010,,6.379,9256104,,,,,,,289231773.3,1.726096311,
8/5/2010,,6.391,4270736,,,,,,,290263437.8,1.870341833,
8/6/2010,,6.416,5063069,,,,,,,291295102.2,2.014587354,
8/9/2010,,6.442,5082836,,,,,,,292326766.7,2.158832876,
8/10/2010,,6.5,5691287,,,,,,,293358431.1,2.303078397,
8/11/2010,,6.294,5529588,,,,,,,294390095.6,2.447323919,
8/12/2010,,6.328,4363805,,,,,,,295421760,2.59156944,
8/13/2010,,6.234,3976496,,,,,,,295421760,2.59156944,
8/16/2010,,6.304,4024643,,,,,,,294707992.7,2.612465618,
8/17/2010,,6.443,5036228,,,,,,,293994225.5,2.633361797,
8/18/2010,,6.483,7900633,,,,,,,293280458.2,2.654257975,
8/19/2010,,6.378,5578981,,,,,,,292566690.9,2.675154153,
8/20/2010,,6.388,4161728,,,,,,,291852923.6,2.696050331,
8/23/2010,,6.33,3850967,,,,,,,291139156.4,2.71694651,
8/24/2010,,6.227,5353140,,,,,,,290425389.1,2.737842688,
8/25/2010,,6.343,5338860,,,,,,,289711621.8,2.758738866,
8/26/2010,,6.243,4692398,,,,,,,288997854.5,2.779635044,
8/27/2010,,6.332,5062662,,,,,,,288284087.3,2.800531223,
8/30/2010,,6.189,3421382,,,,,,,287570320,2.821427401,
8/31/2010,,6.241,4224415,,,,,,,287570320,2.821427401,
9/1/2010,,6.624,7104589,,,,,,,292629675.6,2.841826254,
9/2/2010,,6.76,5394586,,,,,,,297689031.1,2.862225106,
9/3/2010,,6.939,6580351,,,,,,,302748386.7,2.882623959,
9/7/2010,,6.861,3881020,,,,,,,307807742.2,2.903022812,
9/8/2010,,6.957,5828329,,,,,,,312867097.8,2.923421664,
9/9/2010,,7.019,4951908,,,,,,,317926453.3,2.943820517,
9/10/2010,,7.122,5040466,,,,,,,322985808.9,2.96421937,
9/13/2010,,7.253,5065518,,,,,,,328045164.4,2.984618222,
9/14/2010,,7.287,4314983,,,,,,,333104520,3.005017075,
9/15/2010,,7.273,4890672,,,,,,,333104520,3.005017075,
9/16/2010,,7.406,5807015,,,,,,,331801778,2.913240711,
9/17/2010,,7.416,7000830,,,,,,,330499036,2.821464347,
9/20/2010,,7.565,6444540,,,,,,,329196294,2.729687983,
9/21/2010,,7.536,7538326,,,,,,,327893552,2.637911619,
9/22/2010,,7.591,6606912,,,,,,,326590810,2.546135256,
9/23/2010,,7.642,7058947,,,,,,,325288068,2.454358892,
9/24/2010,,8.036,10557460,,,,,,,323985326,2.362582528,
9/27/2010,,7.969,6432586,,,,,,,322682584,2.270806164,
9/28/2010,,7.985,8492700,,,,,,,321379842,2.1790298,
9/29/2010,,7.95,7286928,,,,,,,320077100,2.087253436,
9/30/2010,,7.853,7589267,,,,,,,320077100,2.087253436,
10/1/2010,,7.686,8682507,,,,,,,313772968,2.080152551,
10/4/2010,,7.769,5345175,,,,,,,307468836,2.073051667,
10/5/2010,,8.043,5600966,,,,,,,301164704,2.065950782,
10/6/2010,,7.77,6041407,,,,,,,294860572,2.058849898,
10/7/2010,,7.813,4621434,,,,,,,288556440,2.051749013,
10/8/2010,,7.778,6918222,,,,,,,282252308,2.044648128,
10/11/2010,,7.652,4467691,,,,,,,275948176,2.037547244,
10/12/2010,,7.824,5273634,,,,,,,269644044,2.030446359,
10/13/2010,,7.759,5626115,,,,,,,263339912,2.023345475,
10/14/2010,,7.777,4021169,,,,,,,257035780,2.01624459,
10/15/2010,,8.232,10107670,,,,,,,257035780,2.01624459,
10/18/2010,,8.178,6321981,,,,,,,255057066.7,1.960174308,
10/19/2010,,7.933,7524308,,,,,,,253078353.3,1.904104025,
10/20/2010,,7.933,5769607,,,,,,,251099640,1.848033743,
10/21/2010,,8.248,13330930,,,,,,,249120926.7,1.79196346,
10/22/2010,,8.457,16301100,,,,,,,247142213.3,1.735893178,
10/25/2010,,8.45,6528930,,,,,,,245163500,1.679822895,
10/26/2010,,8.498,4688933,,,,,,,243184786.7,1.623752613,
10/27/2010,,8.375,5716233,,,,,,,241206073.3,1.56768233,
10/28/2010,,8.342,4682574,,,,,,,239227360,1.511612048,
10/29/2010,,8.262,4955010,,,,,,,239227360,1.511612048,
11/1/2010,,8.129,5239749,,,,,,,237525800,1.537850635,
11/2/2010,,8.231,4248285,,,,,,,235824240,1.564089222,
11/3/2010,,8.424,6110743,,,,,,,234122680,1.59032781,
11/4/2010,,8.446,7378763,,,,,,,232421120,1.616566397,
11/5/2010,,8.538,5211061,,,,,,,230719560,1.642804984,
11/8/2010,,8.599,5700243,,,,,,,229018000,1.669043571,
11/9/2010,,8.514,3975419,,,,,,,227316440,1.695282158,
11/10/2010,,8.667,5429930,,,,,,,225614880,1.721520746,
11/11/2010,,8.519,5684645,,,,,,,223913320,1.747759333,
11/12/2010,,8.284,7158059,,,,,,,222211760,1.77399792,
