Date,Type,Ticker Symbol,Volume,Total OI
8/21/2018,C,FB,141149,1569991
8/21/2018,P,FB,77192,1277761
8/22/2018,,FB,251566,2892257
8/22/2018,C,FB,156262,1607171
8/22/2018,P,FB,95304,1285086
8/23/2018,,FB,245718,2931054
8/23/2018,C,FB,175399,1639627
8/23/2018,P,FB,70319,1291427
8/24/2018,,FB,239493,2951097
8/24/2018,C,FB,161409,1652110
8/24/2018,P,FB,78084,1298987
8/27/2018,,FB,290360,2856689
8/27/2018,C,FB,214102,1593792
8/27/2018,P,FB,76258,1262897
8/28/2018,,FB,205796,2911771
8/28/2018,C,FB,124980,1621762
8/28/2018,P,FB,80816,1290009
8/29/2018,,FB,257101,2957269
8/29/2018,C,FB,148997,1645229
8/29/2018,P,FB,108104,1312040
8/30/2018,,FB,384425,2987544
8/30/2018,C,FB,275021,1667471
8/30/2018,P,FB,109404,1320073
8/31/2018,,FB,267023,3030679
8/31/2018,C,FB,177808,1692403
8/31/2018,P,FB,89215,1338276
9/4/2018,,FB,378019,2933849
9/4/2018,C,FB,234675,1634929
9/4/2018,P,FB,143344,1298920
9/5/2018,,FB,451731,3035810
9/5/2018,C,FB,247579,1696306
9/5/2018,P,FB,204152,1339504
9/6/2018,,FB,629928,3125293
9/6/2018,C,FB,350528,1759848
9/6/2018,P,FB,279400,1365445
9/7/2018,,FB,366084,3250431
9/7/2018,C,FB,219429,1874221
9/7/2018,P,FB,146655,1376210
9/10/2018,,FB,183410,3178922
9/10/2018,C,FB,110644,1817199
9/10/2018,P,FB,72766,1361723
9/11/2018,,FB,217426,3212763
9/11/2018,C,FB,135139,1844678
9/11/2018,P,FB,82287,1368085
9/12/2018,,FB,384632,3254848
9/12/2018,C,FB,190019,1872228
9/12/2018,P,FB,194613,1382620
9/13/2018,,FB,271860,3325644
9/13/2018,C,FB,174837,1921371
9/13/2018,P,FB,97023,1404273
9/14/2018,,FB,286058,3377759
9/14/2018,C,FB,163398,1966076
9/14/2018,P,FB,122660,1411683
9/17/2018,,FB,201298,3303044
9/17/2018,C,FB,117082,1921127
9/17/2018,P,FB,84216,1381917
9/18/2018,,FB,252429,3335039
9/18/2018,C,FB,162072,1943885
9/18/2018,P,FB,90357,1391154
9/19/2018,,FB,293701,3353027
9/19/2018,C,FB,168982,1969054
9/19/2018,P,FB,124719,1383973
9/20/2018,,FB,285135,3377446
9/20/2018,C,FB,185898,1989489
9/20/2018,P,FB,99237,1387957
9/21/2018,,FB,264867,3395960
9/21/2018,C,FB,164848,2001653
9/21/2018,P,FB,100019,1394307
9/24/2018,,FB,191096,2677435
9/24/2018,C,FB,106930,1548393
9/24/2018,P,FB,84166,1129042
9/25/2018,,FB,305960,2722341
9/25/2018,C,FB,167907,1566733
9/25/2018,P,FB,138053,1155608
9/26/2018,,FB,364810,2794641
9/26/2018,C,FB,229485,1601446
9/26/2018,P,FB,135325,1193195
9/27/2018,,FB,385750,2842592
9/27/2018,C,FB,276834,1631251
9/27/2018,P,FB,108916,1211341
9/28/2018,,FB,548003,2901366
9/28/2018,C,FB,298142,1670269
9/28/2018,P,FB,249861,1231097
10/1/2018,,FB,328592,2862260
10/1/2018,C,FB,207096,1640950
10/1/2018,P,FB,121496,1221310
10/2/2018,,FB,404541,2940157
10/2/2018,C,FB,233999,1686034
10/2/2018,P,FB,170542,1254123
10/3/2018,,FB,305578,3020120
10/3/2018,C,FB,195780,1738131
10/3/2018,P,FB,109798,1281989
10/4/2018,,FB,431486,3045833
10/4/2018,C,FB,218815,1759556
10/4/2018,P,FB,212671,1286277
10/5/2018,,FB,366906,3146886
10/5/2018,C,FB,218717,1807551
10/5/2018,P,FB,148189,1339335
10/8/2018,,FB,258348,3060319
10/8/2018,C,FB,152785,1760639
10/8/2018,P,FB,105563,1299680
10/9/2018,,FB,200109,3110607
10/9/2018,C,FB,129183,1788322
10/9/2018,P,FB,70926,1322285
10/10/2018,,FB,408361,3128931
10/10/2018,C,FB,232735,1796708
10/10/2018,P,FB,175626,1332223
10/11/2018,,FB,402388,3168485
10/11/2018,C,FB,212532,1840367
10/11/2018,P,FB,189856,1328118
10/12/2018,,FB,286568,3246259
10/12/2018,C,FB,169521,1882727
10/12/2018,P,FB,117047,1363532
10/15/2018,,FB,166902,3158075
10/15/2018,C,FB,97621,1833390
10/15/2018,P,FB,69281,1324685
10/16/2018,,FB,263921,3182843
10/16/2018,C,FB,160783,1853381
10/16/2018,P,FB,103138,1329462
10/17/2018,,FB,232092,3231684
10/17/2018,C,FB,131848,1875533
10/17/2018,P,FB,100244,1356151
10/18/2018,,FB,290297,3280967
10/18/2018,C,FB,152594,1911963
10/18/2018,P,FB,137703,1369004
10/19/2018,,FB,255522,3334245
10/19/2018,C,FB,131281,1937188
10/19/2018,P,FB,124241,1397057
10/22/2018,,FB,136951,2742215
10/22/2018,C,FB,86749,1571475
10/22/2018,P,FB,50202,1170740
10/23/2018,,FB,169523,2793594
10/23/2018,C,FB,94804,1599174
10/23/2018,P,FB,74719,1194420
10/24/2018,,FB,291280,2823475
10/24/2018,C,FB,155934,1616206
10/24/2018,P,FB,135346,1207269
10/25/2018,,FB,305407,2869847
10/25/2018,C,FB,197111,1645849
10/25/2018,P,FB,108296,1223998
10/26/2018,,FB,345383,2917175
10/26/2018,C,FB,200223,1681907
10/26/2018,P,FB,145160,1235268
10/29/2018,,FB,348622,2831879
10/29/2018,C,FB,218391,1631291
10/29/2018,P,FB,130231,1200588
10/30/2018,,FB,643102,2927963
10/30/2018,C,FB,374720,1689035
10/30/2018,P,FB,268382,1238928
10/31/2018,,FB,790670,3150278
10/31/2018,C,FB,453983,1814289
10/31/2018,P,FB,336687,1335989
11/1/2018,,FB,339245,3183899
11/1/2018,C,FB,165707,1846979
11/1/2018,P,FB,173538,1336920
11/2/2018,,FB,327141,3213300
11/2/2018,C,FB,186033,1863330
11/2/2018,P,FB,141108,1349970
11/5/2018,,FB,180823,3040880
11/5/2018,C,FB,111986,1776008
11/5/2018,P,FB,68837,1264872
11/6/2018,,FB,186738,3071138
11/6/2018,C,FB,107867,1800888
11/6/2018,P,FB,78871,1270250
11/7/2018,,FB,275816,3110246
11/7/2018,C,FB,152727,1830267
11/7/2018,P,FB,123089,1279979
11/8/2018,,FB,291725,3137688
11/8/2018,C,FB,175990,1858637
11/8/2018,P,FB,115735,1279051
11/9/2018,,FB,277467,3179251
11/9/2018,C,FB,156508,1889377
11/9/2018,P,FB,120959,1289874
11/12/2018,,FB,230848,3085353
11/12/2018,C,FB,143100,1833069
11/12/2018,P,FB,87748,1252284
11/13/2018,,FB,190139,3117254
11/13/2018,C,FB,109448,1861728
11/13/2018,P,FB,80691,1255526
11/14/2018,,FB,332196,3147000
11/14/2018,C,FB,138991,1881963
11/14/2018,P,FB,193205,1265037
11/15/2018,,FB,262296,3172713
11/15/2018,C,FB,154993,1908419
11/15/2018,P,FB,107303,1264294
11/16/2018,,FB,439141,3187408
11/16/2018,C,FB,245647,1911657
11/16/2018,P,FB,193494,1275751
11/19/2018,,FB,416782,2781511
11/19/2018,C,FB,238754,1669329
11/19/2018,P,FB,178028,1112182
11/20/2018,,FB,497358,2859190
11/20/2018,C,FB,210776,1729482
11/20/2018,P,FB,286582,1129708
11/21/2018,,FB,290142,2928070
11/21/2018,C,FB,140492,1776991
11/21/2018,P,FB,149650,1151079
11/23/2018,,FB,151853,2966165
11/23/2018,C,FB,73957,1796385
11/23/2018,P,FB,77896,1169780
11/26/2018,,FB,234558,2853814
11/26/2018,C,FB,137187,1721151
11/26/2018,P,FB,97371,1132663
11/27/2018,,FB,193709,2911017
11/27/2018,C,FB,114316,1757841
11/27/2018,P,FB,79393,1153176
11/28/2018,,FB,347321,2952523
11/28/2018,C,FB,158037,1787697
11/28/2018,P,FB,189284,1164826
11/29/2018,,FB,374122,3014615
11/29/2018,C,FB,231544,1827704
11/29/2018,P,FB,142578,1186911
11/30/2018,,FB,296533,3071538
11/30/2018,C,FB,190219,1855642
11/30/2018,P,FB,106314,1215896
12/3/2018,,FB,205573,2987923
12/3/2018,C,FB,121081,1805436
12/3/2018,P,FB,84492,1182487
12/4/2018,,FB,328277,3016705
12/4/2018,C,FB,150500,1822758
12/4/2018,P,FB,177777,1193947
12/6/2018,,FB,276566,3060661
12/6/2018,C,FB,117850,1842017
12/6/2018,P,FB,158716,1218644
12/7/2018,,FB,258226,3097571
12/7/2018,C,FB,134251,1864671
12/7/2018,P,FB,123975,1232900
12/10/2018,,FB,240633,3019950
12/10/2018,C,FB,142303,1823533
12/10/2018,P,FB,98330,1196417
12/11/2018,,FB,207333,3076555
12/11/2018,C,FB,128781,1854137
12/11/2018,P,FB,78552,1222418
12/12/2018,,FB,310113,3104632
12/12/2018,C,FB,143441,1872136
12/12/2018,P,FB,166672,1232496
12/13/2018,,FB,173841,3177617
12/13/2018,C,FB,91144,1901288
12/13/2018,P,FB,82697,1276329
12/14/2018,,FB,282103,3196726
12/14/2018,C,FB,141463,1917052
12/14/2018,P,FB,140640,1279674
12/17/2018,,FB,191512,3142871
12/17/2018,C,FB,108823,1886091
12/17/2018,P,FB,82689,1256780
12/18/2018,,FB,202555,3165705
12/18/2018,C,FB,113058,1894102
12/18/2018,P,FB,89497,1271603
12/19/2018,,FB,658437,3209800
12/19/2018,C,FB,249907,1919928
12/19/2018,P,FB,408530,1289872
12/20/2018,,FB,414861,3285878
12/20/2018,C,FB,182596,1963806
12/20/2018,P,FB,232265,1322072
12/21/2018,,FB,586402,3335874
12/21/2018,C,FB,248203,1993769
12/21/2018,P,FB,338199,1342105
12/24/2018,,FB,169845,2715662
12/24/2018,C,FB,84177,1628605
12/24/2018,P,FB,85668,1087057
12/26/2018,,FB,424450,2806655
12/26/2018,C,FB,226127,1686415
12/26/2018,P,FB,198323,1120240
12/27/2018,,FB,257039,2905925
12/27/2018,C,FB,151877,1744221
12/27/2018,P,FB,105162,1161704
12/28/2018,,FB,230648,2943015
12/28/2018,C,FB,137053,1765965
12/28/2018,P,FB,93595,1177050
12/31/2018,,FB,245712,2812120
12/31/2018,C,FB,152646,1689031
12/31/2018,P,FB,93066,1123089
1/2/2019,,FB,320231,2854405
1/2/2019,C,FB,154425,1706665
1/2/2019,P,FB,165806,1147740
1/3/2019,,FB,256908,2910396
1/3/2019,C,FB,148374,1734285
1/3/2019,P,FB,108534,1176111
1/4/2019,,FB,338775,2953154
1/4/2019,C,FB,205335,1768066
1/4/2019,P,FB,133440,1185088
1/7/2019,,FB,166490,2891684
1/7/2019,C,FB,111648,1738775
1/7/2019,P,FB,54842,1152909
1/8/2019,,FB,314945,2944428
1/8/2019,C,FB,195739,1776788
1/8/2019,P,FB,119206,1167640
1/9/2019,,FB,267395,3003297
1/9/2019,C,FB,140261,1807667
1/9/2019,P,FB,127134,1195630
1/10/2019,,FB,215815,3030773
1/10/2019,C,FB,126026,1815094
1/10/2019,P,FB,89789,1215679
1/11/2019,,FB,215855,3052143
1/11/2019,C,FB,129779,1821556
1/11/2019,P,FB,86076,1230587
1/14/2019,,FB,222187,2959381
1/14/2019,C,FB,135002,1776124
1/14/2019,P,FB,87185,1183257
1/15/2019,,FB,321736,3009333
1/15/2019,C,FB,207545,1806292
1/15/2019,P,FB,114191,1203041
1/16/2019,,FB,247034,3044868
1/16/2019,C,FB,137054,1817567
1/16/2019,P,FB,109980,1227301
1/17/2019,,FB,232971,3101873
1/17/2019,C,FB,160658,1856139
1/17/2019,P,FB,72313,1245734
1/18/2019,,FB,534583,3126506
1/18/2019,C,FB,306709,1869106
1/18/2019,P,FB,227874,1257400
1/22/2019,,FB,321867,1974583
1/22/2019,C,FB,207210,1152785
1/22/2019,P,FB,114657,821798
1/23/2019,,FB,284474,2046298
1/23/2019,C,FB,157881,1198307
1/23/2019,P,FB,126593,847991
1/24/2019,,FB,307107,2121352
1/24/2019,C,FB,151137,1243085
1/24/2019,P,FB,155970,878267
1/25/2019,,FB,300688,2170832
1/25/2019,C,FB,188904,1257003
1/25/2019,P,FB,111784,913829
1/28/2019,,FB,145016,2060082
1/28/2019,C,FB,81869,1175082
1/28/2019,P,FB,63147,885000
1/29/2019,,FB,162831,2116032
1/29/2019,C,FB,98974,1205981
1/29/2019,P,FB,63857,910051
1/30/2019,,FB,600850,2177531
1/30/2019,C,FB,398301,1240804
1/30/2019,P,FB,202549,936727
1/31/2019,,FB,871195,2418373
1/31/2019,C,FB,565821,1401263
1/31/2019,P,FB,305374,1017110
2/1/2019,,FB,443458,2550148
2/1/2019,C,FB,304779,1454068
2/1/2019,P,FB,138679,1096080
2/4/2019,,FB,223681,2336600
2/4/2019,C,FB,147986,1328986
2/4/2019,P,FB,75695,1007614
2/5/2019,,FB,264339,2376106
2/5/2019,C,FB,170542,1346480
2/5/2019,P,FB,93797,1029626
2/6/2019,,FB,205007,2426485
2/6/2019,C,FB,137577,1368362
2/6/2019,P,FB,67430,1058123
2/7/2019,,FB,284838,2450720
2/7/2019,C,FB,174704,1384243
2/7/2019,P,FB,110134,1066477
2/8/2019,,FB,228492,2481235
2/8/2019,C,FB,132189,1398132
2/8/2019,P,FB,96303,1083103
2/11/2019,,FB,150231,2377795
2/11/2019,C,FB,97122,1340080
2/11/2019,P,FB,53109,1037715
2/12/2019,,FB,190634,2399760
2/12/2019,C,FB,122515,1354996
2/12/2019,P,FB,68119,1044764
2/13/2019,,FB,194688,2437780
2/13/2019,C,FB,134808,1378199
2/13/2019,P,FB,59880,1059581
2/14/2019,,FB,190611,2461491
2/14/2019,C,FB,114731,1391810
2/14/2019,P,FB,75880,1069681
2/15/2019,,FB,266519,2490983
2/15/2019,C,FB,149119,1407570
2/15/2019,P,FB,117400,1083413
2/19/2019,,FB,180324,2032967
2/19/2019,C,FB,89720,1157243
2/19/2019,P,FB,90604,875724
2/20/2019,,FB,180224,2101124
2/20/2019,C,FB,114465,1175733
2/20/2019,P,FB,65759,925391
2/21/2019,,FB,206371,2132951
2/21/2019,C,FB,127237,1195457
2/21/2019,P,FB,79134,937494
2/22/2019,,FB,203876,2170933
2/22/2019,C,FB,131348,1215956
2/22/2019,P,FB,72528,954977
2/25/2019,,FB,196169,2117216
2/25/2019,C,FB,129829,1187056
2/25/2019,P,FB,66340,930160
2/26/2019,,FB,154140,2148387
2/26/2019,C,FB,96959,1207929
2/26/2019,P,FB,57181,940458
2/27/2019,,FB,188549,2174932
2/27/2019,C,FB,121532,1225137
2/27/2019,P,FB,67017,949795
2/28/2019,,FB,126384,2206757
2/28/2019,C,FB,83307,1242690
2/28/2019,P,FB,43077,964067
3/1/2019,,FB,138015,2227992
3/1/2019,C,FB,88354,1254456
3/1/2019,P,FB,49661,973536
3/4/2019,,FB,269556,2153206
3/4/2019,C,FB,165787,1203054
3/4/2019,P,FB,103769,950152
3/5/2019,,FB,364318,2203575
3/5/2019,C,FB,232408,1229463
3/5/2019,P,FB,131910,974112
3/6/2019,,FB,344056,2263105
3/6/2019,C,FB,224615,1252388
3/6/2019,P,FB,119441,1010717
3/7/2019,,FB,311036,2355054
3/7/2019,C,FB,191328,1305598
3/7/2019,P,FB,119708,1049456
3/8/2019,,FB,217643,2377537
3/8/2019,C,FB,124950,1317548
3/8/2019,P,FB,92693,1059989
3/11/2019,,FB,227694,2308411
3/11/2019,C,FB,156686,1281257
3/11/2019,P,FB,71008,1027154
3/12/2019,,FB,149207,2352827
3/12/2019,C,FB,98175,1308379
3/12/2019,P,FB,51032,1044448
3/13/2019,,FB,203677,2375976
3/13/2019,C,FB,144889,1317748
3/13/2019,P,FB,58788,1058228
3/14/2019,,FB,288582,2394763
3/14/2019,C,FB,156623,1326714
3/14/2019,P,FB,131959,1068049
3/15/2019,,FB,509883,2435300
3/15/2019,C,FB,304130,1339052
3/15/2019,P,FB,205753,1096248
3/18/2019,,FB,441110,2023147
3/18/2019,C,FB,258166,1130903
3/18/2019,P,FB,182944,892244
3/19/2019,,FB,275378,2151592
3/19/2019,C,FB,161582,1198678
3/19/2019,P,FB,113796,952914
3/20/2019,,FB,275709,2182662
3/20/2019,C,FB,173425,1213527
3/20/2019,P,FB,102284,969135
3/21/2019,,FB,221585,2224147
3/21/2019,C,FB,137085,1232669
3/21/2019,P,FB,84500,991478
3/22/2019,,FB,246437,2239387
3/22/2019,C,FB,147268,1238474
3/22/2019,P,FB,99169,1000913
3/25/2019,,FB,155954,2138089
3/25/2019,C,FB,111953,1179493
3/25/2019,P,FB,44001,958596
3/26/2019,,FB,250383,2169634
3/26/2019,C,FB,171085,1201589
3/26/2019,P,FB,79298,968045
3/27/2019,,FB,165977,2201008
3/27/2019,C,FB,113830,1216040
3/27/2019,P,FB,52147,984968
3/28/2019,,FB,183600,2222077
3/28/2019,C,FB,102894,1230009
3/28/2019,P,FB,80706,992068
3/29/2019,,FB,165594,2249190
3/29/2019,C,FB,104711,1242417
3/29/2019,P,FB,60883,1006773
4/1/2019,,FB,147713,2167116
4/1/2019,C,FB,96860,1191893
4/1/2019,P,FB,50853,975223
4/2/2019,,FB,504294,2194103
4/2/2019,C,FB,331319,1205673
4/2/2019,P,FB,172975,988430
4/3/2019,,FB,512900,2282557
4/3/2019,C,FB,327938,1257098
4/3/2019,P,FB,184962,1025459
4/4/2019,,FB,405119,2333867
4/4/2019,C,FB,273567,1284021
4/4/2019,P,FB,131552,1049846
4/5/2019,,FB,204102,2364691
4/5/2019,C,FB,142915,1298137
4/5/2019,P,FB,61187,1066554
4/8/2019,,FB,132323,2265593
4/8/2019,C,FB,79198,1251036
4/8/2019,P,FB,53125,1014557
4/9/2019,,FB,345616,2286160
4/9/2019,C,FB,232490,1262952
4/9/2019,P,FB,113126,1023208
4/10/2019,,FB,195546,2313098
4/10/2019,C,FB,136239,1278286
4/10/2019,P,FB,59307,1034812
4/11/2019,,FB,142082,2338443
4/11/2019,C,FB,101721,1294416
4/11/2019,P,FB,40361,1044027
4/12/2019,,FB,198494,2346981
4/12/2019,C,FB,135288,1299436
4/12/2019,P,FB,63206,1047545
4/15/2019,,FB,177815,2260104
4/15/2019,C,FB,127478,1242130
4/15/2019,P,FB,50337,1017974
4/16/2019,,FB,205726,2283478
4/16/2019,C,FB,125688,1256906
4/16/2019,P,FB,80038,1026572
4/17/2019,,FB,188988,2325260
4/17/2019,C,FB,131228,1279356
4/17/2019,P,FB,57760,1045904
4/18/2019,,FB,189016,2344981
4/18/2019,C,FB,129127,1288820
4/18/2019,P,FB,59889,1056161
4/22/2019,,FB,245443,1988829
4/22/2019,C,FB,164257,1102766
4/22/2019,P,FB,81186,886063
4/23/2019,,FB,309025,2067105
4/23/2019,C,FB,218799,1143971
4/23/2019,P,FB,90226,923134
4/24/2019,,FB,534627,2141653
4/24/2019,C,FB,335202,1187468
4/24/2019,P,FB,199425,954185
4/25/2019,,FB,839836,2306216
4/25/2019,C,FB,613120,1281027
4/25/2019,P,FB,226716,1025189
4/26/2019,,FB,370082,2410515
4/26/2019,C,FB,260047,1350466
4/26/2019,P,FB,110035,1060049
4/29/2019,,FB,343758,2207331
4/29/2019,C,FB,220070,1247761
4/29/2019,P,FB,123688,959570
4/30/2019,,FB,330211,2296217
4/30/2019,C,FB,251261,1286034
4/30/2019,P,FB,78950,1010183
5/1/2019,,FB,225320,2331325
5/1/2019,C,FB,152355,1309441
5/1/2019,P,FB,72965,1021884
5/2/2019,,FB,267237,2358095
5/2/2019,C,FB,186322,1315309
5/2/2019,P,FB,80915,1042786
5/3/2019,,FB,308679,2404113
5/3/2019,C,FB,207832,1343472
5/3/2019,P,FB,100847,1060641
5/6/2019,,FB,219691,2301064
5/6/2019,C,FB,146840,1277175
5/6/2019,P,FB,72851,1023889
5/7/2019,,FB,239861,2335053
5/7/2019,C,FB,159770,1296485
5/7/2019,P,FB,80091,1038568
5/8/2019,,FB,163089,2369455
5/8/2019,C,FB,100307,1314700
5/8/2019,P,FB,62782,1054755
5/9/2019,,FB,230591,2378244
5/9/2019,C,FB,142098,1329574
5/9/2019,P,FB,88493,1048670
5/10/2019,,FB,270086,2378270
5/10/2019,C,FB,154754,1339266
5/10/2019,P,FB,115332,1039004
5/13/2019,,FB,197924,2318699
5/13/2019,C,FB,131614,1300465
5/13/2019,P,FB,66310,1018234
5/14/2019,,FB,244178,2355405
5/14/2019,C,FB,162507,1312348
5/14/2019,P,FB,81671,1043057
5/15/2019,,FB,257518,2376070
5/15/2019,C,FB,154631,1326170
5/15/2019,P,FB,102887,1049900
5/16/2019,,FB,195763,2409993
5/16/2019,C,FB,133339,1344278
5/16/2019,P,FB,62424,1065715
5/17/2019,,FB,200141,2445814
5/17/2019,C,FB,115548,1369860
5/17/2019,P,FB,84593,1075954
5/20/2019,,FB,154831,2072264
5/20/2019,C,FB,101394,1164826
5/20/2019,P,FB,53437,907438
5/21/2019,,FB,141518,2115146
5/21/2019,C,FB,97864,1192862
5/21/2019,P,FB,43654,922284
5/22/2019,,FB,139473,2145204
5/22/2019,C,FB,91855,1216382
5/22/2019,P,FB,47618,928822
5/23/2019,,FB,217097,2174172
5/23/2019,C,FB,157462,1236196
5/23/2019,P,FB,59635,937976
5/24/2019,,FB,143373,2205648
5/24/2019,C,FB,91120,1259910
5/24/2019,P,FB,52253,945738
5/28/2019,,FB,131074,2131221
5/28/2019,C,FB,79104,1207140
5/28/2019,P,FB,51970,924081
5/29/2019,,FB,164974,2145747
5/29/2019,C,FB,97044,1213683
5/29/2019,P,FB,67930,932064
5/30/2019,,FB,117363,2177825
5/30/2019,C,FB,70250,1236443
5/30/2019,P,FB,47113,941382
5/31/2019,,FB,274433,2192843
5/31/2019,C,FB,170870,1241473
5/31/2019,P,FB,103563,951370
6/3/2019,,FB,700579,2179205
6/3/2019,C,FB,436563,1225640
6/3/2019,P,FB,264016,953565
6/4/2019,,FB,473914,2333285
6/4/2019,C,FB,289939,1345172
6/4/2019,P,FB,183975,988113
6/5/2019,,FB,291150,2423295
6/5/2019,C,FB,162395,1409221
6/5/2019,P,FB,128755,1014074
6/6/2019,,FB,179610,2452265
6/6/2019,C,FB,108291,1428923
6/6/2019,P,FB,71319,1023342
6/7/2019,,FB,336798,2474730
6/7/2019,C,FB,234540,1444653
6/7/2019,P,FB,102258,1030077
6/10/2019,,FB,299967,2399855
6/10/2019,C,FB,205745,1405698
6/10/2019,P,FB,94222,994157
6/11/2019,,FB,259418,2448297
6/11/2019,C,FB,170222,1430798
6/11/2019,P,FB,89196,1017499
6/12/2019,,FB,290777,2463576
6/12/2019,C,FB,158201,1434234
6/12/2019,P,FB,132576,1029342
6/13/2019,,FB,174272,2482497
6/13/2019,C,FB,103487,1436643
6/13/2019,P,FB,70785,1045854
6/14/2019,,FB,363405,2492855
6/14/2019,C,FB,240137,1439852
6/14/2019,P,FB,123268,1053003
6/17/2019,,FB,649521,2427503
6/17/2019,C,FB,507327,1403762
6/17/2019,P,FB,142194,1023741
6/18/2019,,FB,626593,2541877
6/18/2019,C,FB,465981,1484290
6/18/2019,P,FB,160612,1057587
6/19/2019,,FB,384921,2632501
6/19/2019,C,FB,275829,1532990
6/19/2019,P,FB,109092,1099511
6/20/2019,,FB,247190,2659557
6/20/2019,C,FB,169763,1546939
6/20/2019,P,FB,77427,1112618
6/21/2019,,FB,285836,2667853
6/21/2019,C,FB,203392,1541612
6/21/2019,P,FB,82444,1126241
6/24/2019,,FB,227697,1986008
6/24/2019,C,FB,155790,1181990
6/24/2019,P,FB,71907,804018
6/25/2019,,FB,236845,2030282
6/25/2019,C,FB,161912,1206061
6/25/2019,P,FB,74933,824221
6/26/2019,,FB,207887,2073823
6/26/2019,C,FB,143475,1231233
6/26/2019,P,FB,64412,842590
6/27/2019,,FB,148592,2104924
6/27/2019,C,FB,96964,1248654
6/27/2019,P,FB,51628,856270
6/28/2019,,FB,227261,2109581
6/28/2019,C,FB,160052,1248227
6/28/2019,P,FB,67209,861354
7/1/2019,,FB,234474,2024830
7/1/2019,C,FB,153605,1192313
7/1/2019,P,FB,80869,832517
7/2/2019,,FB,176384,2062213
7/2/2019,C,FB,117297,1213612
7/2/2019,P,FB,59087,848601
7/3/2019,,FB,174952,2084782
7/3/2019,C,FB,114098,1223949
7/3/2019,P,FB,60854,860833
7/5/2019,,FB,208238,2095799
7/5/2019,C,FB,133540,1224924
7/5/2019,P,FB,74698,870875
7/8/2019,,FB,157086,2033672
7/8/2019,C,FB,104410,1190624
7/8/2019,P,FB,52676,843048
7/9/2019,,FB,278591,2069954
7/9/2019,C,FB,197184,1212097
7/9/2019,P,FB,81407,857857
7/10/2019,,FB,418216,2116675
7/10/2019,C,FB,272778,1236463
7/10/2019,P,FB,145438,880212
7/11/2019,,FB,273433,2169209
7/11/2019,C,FB,179828,1261410
7/11/2019,P,FB,93605,907799
7/12/2019,,FB,328775,2210164
7/12/2019,C,FB,236046,1288665
7/12/2019,P,FB,92729,921499
7/15/2019,,FB,290413,2166648
7/15/2019,C,FB,207970,1275567
7/15/2019,P,FB,82443,891081
7/16/2019,,FB,223811,2208085
7/16/2019,C,FB,157336,1293094
7/16/2019,P,FB,66475,914991
7/17/2019,,FB,176959,2248054
7/17/2019,C,FB,119546,1316760
7/17/2019,P,FB,57413,931294
7/18/2019,,FB,184438,2291110
7/18/2019,C,FB,127384,1349344
7/18/2019,P,FB,57054,941766
7/19/2019,,FB,186856,2303039
7/19/2019,C,FB,113934,1354829
7/19/2019,P,FB,72922,948210
7/22/2019,,FB,315023,1962601
7/22/2019,C,FB,250138,1164813
7/22/2019,P,FB,64885,797788
7/23/2019,,FB,238499,2061831
7/23/2019,C,FB,151930,1245393
7/23/2019,P,FB,86569,816438
7/24/2019,,FB,599314,2137347
7/24/2019,C,FB,364135,1284562
7/24/2019,P,FB,235179,852785
7/25/2019,,FB,683383,2333012
7/25/2019,C,FB,457175,1383152
7/25/2019,P,FB,226208,949860
7/26/2019,,FB,400860,2406821
7/26/2019,C,FB,257998,1439896
7/26/2019,P,FB,142862,966925
7/29/2019,,FB,233613,2150126
7/29/2019,C,FB,145587,1273859
7/29/2019,P,FB,88026,876267
7/30/2019,,FB,163965,2204397
7/30/2019,C,FB,105523,1304533
7/30/2019,P,FB,58442,899864
7/31/2019,,FB,216343,2222883
7/31/2019,C,FB,148472,1313629
7/31/2019,P,FB,67871,909254
8/1/2019,,FB,297087,2242199
8/1/2019,C,FB,176670,1328892
8/1/2019,P,FB,120417,913307
8/2/2019,,FB,267471,2275796
8/2/2019,C,FB,163851,1349832
8/2/2019,P,FB,103620,925964
8/5/2019,,FB,330601,2164628
8/5/2019,C,FB,219516,1271720
8/5/2019,P,FB,111085,892908
8/6/2019,,FB,197987,2249487
8/6/2019,C,FB,125998,1339879
8/6/2019,P,FB,71989,909608
8/7/2019,,FB,212273,2262545
8/7/2019,C,FB,135973,1348526
8/7/2019,P,FB,76300,914019
8/8/2019,,FB,244127,2306605
8/8/2019,C,FB,150688,1380906
8/8/2019,P,FB,93439,925699
8/9/2019,,FB,196130,2346129
8/9/2019,C,FB,128098,1398230
8/9/2019,P,FB,68032,947899
8/12/2019,,FB,146294,2257000
8/12/2019,C,FB,82465,1335484
8/12/2019,P,FB,63829,921516
8/13/2019,,FB,191633,2297349
8/13/2019,C,FB,114873,1356593
8/13/2019,P,FB,76760,940756
8/14/2019,,FB,305425,2315372
8/14/2019,C,FB,176032,1361415
8/14/2019,P,FB,129393,953957
8/15/2019,,FB,227127,2342158
8/15/2019,C,FB,133451,1391879
8/15/2019,P,FB,93676,950279
8/16/2019,,FB,179742,2372166
8/16/2019,C,FB,116056,1409922
8/16/2019,P,FB,63686,962244
8/19/2019,,FB,147503,1957125
8/19/2019,C,FB,92224,1130338
8/19/2019,P,FB,55279,826787
8/20/2019,,FB,169718,1989761
8/20/2019,C,FB,96752,1147603
8/20/2019,P,FB,72966,842158
8/21/2019,,FB,138766,2024003
