,AMZN,AAPL,META,GOOGL,MSFT,NFLX
5/6/2016,0.2490685,0.23298,0.2355915,0.194377,0.2000835,0.3475955
5/9/2016,0.2473955,0.22645,0.2376935,0.193897,0.2040625,0.347873
5/10/2016,0.244948,0.216165,0.225621,0.180297,0.193779,0.328532
5/11/2016,0.258252,0.2191315,0.2256935,0.1863585,0.1920545,0.348265
5/12/2016,0.270084,0.2320345,0.2253435,0.183045,0.1907795,0.376156
5/13/2016,0.2626245,0.234192,0.227279,0.187559,0.1944855,0.3731585
5/16/2016,0.2569825,0.2180535,0.2361405,0.185404,0.1885405,0.3617885
5/17/2016,0.264776,0.216684,0.2415255,0.195631,0.2043625,0.370868
5/18/2016,0.261046,0.2145715,0.2371,0.1939635,0.2022155,0.35671
5/19/2016,0.264412,0.213942,0.241267,0.1959255,0.210703,0.3603855
5/20/2016,0.2463225,0.2043325,0.225461,0.1832855,0.1971435,0.3372295
5/23/2016,0.244685,0.207285,0.230633,0.181451,0.1987295,0.3305925
5/24/2016,0.235177,0.197577,0.214785,0.1731905,0.1866435,0.3383515
5/25/2016,0.2264795,0.198092,0.214852,0.171116,0.180499,0.3313095
5/26/2016,0.2217545,0.1993765,0.21251,0.168014,0.180442,0.3366265
5/27/2016,0.2168465,0.1967915,0.200346,0.164854,0.177962,0.3244325
5/31/2016,0.2246045,0.1958225,0.20832,0.173187,0.1809005,0.3317455
6/1/2016,0.229192,0.198317,0.21126,0.1743325,0.181753,0.3248055
6/2/2016,0.2271675,0.202049,0.209943,0.175621,0.183747,0.3224205
6/3/2016,0.2181235,0.1939515,0.2005295,0.1710245,0.1851975,0.322487
6/6/2016,0.2265855,0.1956445,0.2008475,0.18041,0.1928155,0.333903
6/7/2016,0.228811,0.194323,0.2046885,0.1854935,0.1941585,0.338969
6/8/2016,0.2185835,0.1901135,0.198303,0.181114,0.196587,0.3453055
6/9/2016,0.2296425,0.195284,0.2115455,0.198305,0.2076355,0.363619
6/10/2016,0.244819,0.2157205,0.230556,0.1937735,0.2212485,0.3945985
6/13/2016,0.2752895,0.2370785,0.2768525,0.2103615,0.2529555,0.4469855
6/14/2016,0.279773,0.2441695,0.2760945,0.2132495,0.260402,0.466145
6/15/2016,0.28459,0.242246,0.27259,0.2106685,0.259981,0.472846
6/16/2016,0.284641,0.2406365,0.2722995,0.2160985,0.2662545,0.4797695
6/17/2016,0.2945785,0.251829,0.279517,0.237843,0.264756,0.4882805
6/20/2016,0.2824915,0.244107,0.258541,0.2215345,0.2554375,0.474396
6/21/2016,0.2945545,0.2391085,0.2504675,0.2275975,0.2550445,0.478852
6/22/2016,0.309003,0.2496335,0.264317,0.2413905,0.273206,0.4895035
6/23/2016,0.308931,0.235868,0.2673785,0.2303515,0.2608635,0.4980555
6/24/2016,0.3658025,0.267426,0.30955,0.2828785,0.313371,0.5403015
6/27/2016,0.393772,0.2776935,0.3524535,0.2983235,0.336682,0.5732375
6/28/2016,0.3741715,0.241849,0.311464,0.275079,0.3065005,0.5366645
6/29/2016,0.3777625,0.2382585,0.296989,0.269772,0.289032,0.5367615
6/30/2016,0.385999,0.2271775,0.295568,0.264045,0.271806,0.5265185
7/1/2016,0.387941,0.2236425,0.292796,0.2637115,0.2661245,0.521045
7/5/2016,0.4167975,0.241003,0.3140205,0.27341,0.2771135,0.5723945
7/6/2016,0.421257,0.2413765,0.337446,0.276817,0.2763555,0.59666
7/7/2016,0.418828,0.239366,0.352844,0.277782,0.275808,0.5634585
7/8/2016,0.3919235,0.228966,0.3313795,0.261601,0.248956,0.5366685
7/11/2016,0.383496,0.2300255,0.3228795,0.259167,0.2556215,0.536768
7/12/2016,0.3904145,0.2201465,0.321251,0.251145,0.2404055,0.534227
7/13/2016,0.3908045,0.2237475,0.3335145,0.254775,0.242744,0.5391345
7/14/2016,0.380144,0.2233485,0.327657,0.248771,0.239868,0.524122
7/15/2016,0.3778035,0.2177035,0.32995,0.2447115,0.231029,0.504496
7/18/2016,0.3712375,0.2192125,0.310553,0.2456535,0.23195,0.513568
7/19/2016,0.37571,0.2252605,0.314981,0.254209,0.2528165,0.3492725
7/20/2016,0.373267,0.2308205,0.3119525,0.2469115,0.1570555,0.3146585
7/21/2016,0.366545,0.230846,0.325798,0.2414965,0.1511075,0.319652
7/22/2016,0.368987,0.223171,0.3151995,0.2423825,0.147244,0.311066
7/25/2016,0.364081,0.2348395,0.318314,0.2415795,0.147883,0.3116075
7/26/2016,0.3646665,0.2409925,0.3261735,0.246822,0.1543325,0.3102555
7/27/2016,0.3666105,0.171521,0.3408195,0.247849,0.155583,0.3062715
7/28/2016,0.3644255,0.173857,0.2284975,0.252904,0.1513495,0.3042375
7/29/2016,0.199139,0.168754,0.193101,0.1513785,0.1463675,0.29341
8/1/2016,0.1893165,0.172103,0.184081,0.151595,0.15041,0.299088
8/2/2016,0.1955975,0.180667,0.1945805,0.1559095,0.1556445,0.3082095
8/3/2016,0.194081,0.1695285,0.195343,0.157014,0.145681,0.3012595
8/4/2016,0.1882685,0.1626805,0.1870565,0.1531575,0.1501225,0.2919945
8/5/2016,0.1752005,0.174173,0.1774495,0.151428,0.143987,0.3145875
8/8/2016,0.176825,0.180362,0.178925,0.1488415,0.1485305,0.320348
8/9/2016,0.17416,0.1717215,0.18039,0.143501,0.1473195,0.319937
8/10/2016,0.1713555,0.171984,0.175331,0.142084,0.1477975,0.310683
8/11/2016,0.1716255,0.1731765,0.1691125,0.1396025,0.146668,0.3011185
8/12/2016,0.173808,0.170416,0.1607935,0.1358625,0.1427455,0.3019925
8/15/2016,0.1787765,0.176292,0.1790165,0.14095,0.14272,0.3032835
8/16/2016,0.1852575,0.1797535,0.188912,0.143253,0.1456885,0.3001745
8/17/2016,0.1773225,0.1772075,0.1812935,0.1418385,0.148306,0.2978275
8/18/2016,0.1753345,0.1744195,0.1814035,0.1384515,0.1450495,0.2911595
8/19/2016,0.1756495,0.170294,0.177203,0.1281325,0.1404435,0.2761615
8/22/2016,0.167389,0.177534,0.1764655,0.1386275,0.1406195,0.270512
8/23/2016,0.166233,0.1728875,0.174285,0.136914,0.1389605,0.2617945
8/24/2016,0.1742195,0.183457,0.1848315,0.14229,0.140371,0.2760065
8/25/2016,0.1785615,0.1889125,0.1794465,0.1425195,0.1481585,0.2756625
8/26/2016,0.1869675,0.190659,0.170351,0.139635,0.147903,0.2642075
8/29/2016,0.175522,0.193162,0.168419,0.1404825,0.143993,0.273521
8/30/2016,0.170844,0.1918505,0.1736705,0.145203,0.145244,0.2754295
8/31/2016,0.1683295,0.199888,0.172361,0.1457805,0.15234,0.2737395
9/1/2016,0.175266,0.198352,0.1758135,0.1470575,0.154483,0.2779005
