Date,AMZN,amazon stock,AAPL,apple stock,META,facebook stock,GOOGL,google stock,MSFT,microsoft stock,NFLX,netflix stock
2016-05-14,13.2,17.893491124260354,9.043478260869566,8.944099378881988,75.36392156862745,6.732467532467532,52.328901681286546,6.222222222222221,4.571428571428571,8.0,5.0,5.3999999999999995
2016-05-15,10.266666666666666,22.36686390532544,5.024154589371981,6.9565217391304355,64.16117647058823,5.890909090909091,53.82401315789473,5.444444444444444,4.571428571428571,2.0,5.0,9.0
2016-05-16,41.06666666666666,35.78698224852071,55.26570048309179,31.801242236024848,83.5113725490196,11.781818181818181,56.81423611111111,11.666666666666664,21.71428571428571,22.0,23.333333333333336,21.599999999999998
2016-05-17,35.199999999999996,35.78698224852071,42.20289855072464,28.819875776397517,85.54823529411763,10.940259740259739,58.309347587719294,11.666666666666664,28.57142857142857,18.0,23.333333333333336,23.4
2016-05-18,38.13333333333333,31.313609467455617,32.15458937198068,18.881987577639755,90.64039215686273,11.781818181818181,60.552014802631575,12.444444444444443,28.57142857142857,26.0,21.666666666666668,19.799999999999997
2016-05-19,33.733333333333334,34.29585798816568,30.144927536231883,20.869565217391305,97.76941176470586,11.781818181818181,59.80445906432748,11.666666666666664,22.857142857142854,22.0,18.333333333333336,19.799999999999997
2016-05-20,30.799999999999997,31.313609467455617,30.144927536231883,18.881987577639755,88.6035294117647,11.781818181818181,53.07645741959064,11.666666666666664,27.428571428571427,22.0,16.666666666666668,25.199999999999996
2016-05-21,7.333333333333333,13.420118343195265,8.03864734299517,8.944099378881988,69.25333333333333,5.890909090909091,51.58134594298245,6.222222222222221,8.0,18.0,3.3333333333333335,7.199999999999999
2016-05-22,8.799999999999999,11.928994082840235,6.028985507246377,3.975155279503106,62.12431372549019,4.207792207792208,51.58134594298245,4.666666666666666,4.571428571428571,14.0,5.0,5.3999999999999995
2016-05-23,26.4,23.85798816568047,28.135265700483092,16.8944099378882,88.6035294117647,9.257142857142856,53.82401315789473,9.333333333333332,17.142857142857142,28.0,28.333333333333336,21.599999999999998
2016-05-24,30.799999999999997,25.3491124260355,34.16425120772947,17.888198757763977,94.71411764705881,11.781818181818181,59.80445906432748,11.666666666666664,21.71428571428571,24.0,36.66666666666667,25.199999999999996
2016-05-25,27.866666666666664,23.85798816568047,38.18357487922705,19.87577639751553,95.73254901960783,9.257142857142856,59.80445906432748,10.888888888888888,35.42857142857142,18.0,38.333333333333336,30.599999999999998
2016-05-26,30.799999999999997,23.85798816568047,35.169082125603865,17.888198757763977,101.84313725490195,10.098701298701299,55.31912463450292,11.666666666666664,22.857142857142854,24.0,36.66666666666667,30.599999999999998
2016-05-27,24.93333333333333,25.3491124260355,33.15942028985507,17.888198757763977,79.43764705882352,10.940259740259739,60.552014802631575,10.888888888888888,27.428571428571427,22.0,38.333333333333336,28.799999999999997
2016-05-28,11.733333333333333,11.928994082840235,7.033816425120773,6.9565217391304355,63.14274509803921,5.890909090909091,50.83379020467836,6.222222222222221,8.0,4.0,3.3333333333333335,10.799999999999999
2016-05-29,5.866666666666666,8.946745562130177,6.028985507246377,4.9689440993788825,67.21647058823528,5.049350649350649,53.82401315789473,4.666666666666666,6.857142857142857,6.0,5.0,7.199999999999999
2016-05-30,7.333333333333333,10.437869822485206,7.033816425120773,5.962732919254659,80.45607843137255,5.890909090909091,53.07645741959064,5.444444444444444,5.7142857142857135,2.0,6.666666666666667,7.199999999999999
2016-05-31,24.93333333333333,20.875739644970412,29.14009661835749,13.913043478260871,86.56666666666666,9.257142857142856,59.80445906432748,8.555555555555554,20.57142857142857,18.0,23.333333333333336,19.799999999999997
2016-06-01,33.733333333333334,26.84023668639053,26.125603864734302,15.900621118012424,92.67725490196078,11.781818181818181,53.82401315789473,11.666666666666664,26.285714285714285,16.0,20.0,16.2
2016-06-02,29.333333333333332,25.3491124260355,27.130434782608695,15.900621118012424,100.82470588235293,10.098701298701299,55.31912463450292,10.888888888888888,24.0,22.0,23.333333333333336,23.4
2016-06-03,27.866666666666664,22.36686390532544,25.120772946859905,12.919254658385094,85.54823529411763,9.257142857142856,54.571568896198826,10.11111111111111,27.428571428571427,22.0,23.333333333333336,14.399999999999999
2016-06-04,8.799999999999999,14.911242603550294,5.024154589371981,5.962732919254659,68.23490196078431,5.890909090909091,50.086234466374265,6.222222222222221,5.7142857142857135,8.0,0.0,10.799999999999999
2016-06-05,5.866666666666666,8.946745562130177,5.024154589371981,4.9689440993788825,62.12431372549019,5.890909090909091,52.328901681286546,3.8888888888888884,10.285714285714285,14.0,5.0,7.199999999999999
2016-06-06,26.4,25.3491124260355,25.120772946859905,13.913043478260871,79.43764705882352,9.257142857142856,53.07645741959064,9.333333333333332,18.285714285714285,22.0,15.0,16.2
2016-06-07,23.466666666666665,19.384615384615383,27.130434782608695,12.919254658385094,90.64039215686273,10.098701298701299,56.066680372807014,9.333333333333332,24.0,26.0,15.0,16.2
2016-06-08,26.4,25.3491124260355,23.11111111111111,13.913043478260871,85.54823529411763,9.257142857142856,52.328901681286546,9.333333333333332,24.0,24.0,20.0,18.0
2016-06-09,24.93333333333333,20.875739644970412,24.115942028985508,13.913043478260871,96.75098039215685,9.257142857142856,55.31912463450292,10.11111111111111,22.857142857142854,22.0,23.333333333333336,16.2
2016-06-10,23.466666666666665,17.893491124260354,20.096618357487923,12.919254658385094,82.49294117647058,9.257142857142856,51.58134594298245,8.555555555555554,20.57142857142857,14.0,25.0,19.799999999999997
2016-06-11,5.866666666666666,8.946745562130177,6.028985507246377,5.962732919254659,65.17960784313725,4.207792207792208,48.59112298976608,5.444444444444444,9.142857142857142,10.0,5.0,7.199999999999999
2016-06-12,2.933333333333333,8.946745562130177,5.024154589371981,4.9689440993788825,63.14274509803921,5.049350649350649,48.59112298976608,3.8888888888888884,3.4285714285714284,14.0,1.6666666666666667,5.3999999999999995
2016-06-13,17.599999999999998,22.36686390532544,28.135265700483092,15.900621118012424,78.4192156862745,10.940259740259739,49.33867872807017,9.333333333333332,114.28571428571428,138.0,16.666666666666668,19.799999999999997
2016-06-14,19.066666666666666,20.875739644970412,23.11111111111111,13.913043478260871,87.58509803921568,10.098701298701299,56.066680372807014,9.333333333333332,52.57142857142857,88.0,21.666666666666668,14.399999999999999
2016-06-15,24.93333333333333,22.36686390532544,21.10144927536232,11.925465838509318,85.54823529411763,10.098701298701299,51.58134594298245,8.555555555555554,36.57142857142857,36.0,18.333333333333336,9.0
2016-06-16,22.0,25.3491124260355,21.10144927536232,10.931677018633541,86.56666666666666,9.257142857142856,53.07645741959064,9.333333333333332,26.285714285714285,32.0,20.0,10.799999999999999
2016-06-17,24.93333333333333,20.875739644970412,25.120772946859905,14.906832298136647,84.52980392156861,9.257142857142856,52.328901681286546,10.888888888888888,27.428571428571427,34.0,15.0,23.4
2016-06-18,5.866666666666666,14.911242603550294,7.033816425120773,6.9565217391304355,64.16117647058823,5.049350649350649,47.09601151315789,4.666666666666666,8.0,18.0,5.0,7.199999999999999
2016-06-19,5.866666666666666,11.928994082840235,4.019323671497585,4.9689440993788825,62.12431372549019,3.366233766233766,47.843567251461984,4.666666666666666,5.7142857142857135,12.0,1.6666666666666667,7.199999999999999
2016-06-20,17.599999999999998,22.36686390532544,21.10144927536232,11.925465838509318,73.3270588235294,9.257142857142856,52.328901681286546,8.555555555555554,21.71428571428571,22.0,16.666666666666668,12.599999999999998
2016-06-21,23.466666666666665,19.384615384615383,21.10144927536232,11.925465838509318,75.36392156862745,10.940259740259739,56.066680372807014,8.555555555555554,26.285714285714285,26.0,23.333333333333336,16.2
2016-06-22,19.066666666666666,19.384615384615383,19.091787439613526,10.931677018633541,82.49294117647058,11.781818181818181,50.83379020467836,7.777777777777777,27.428571428571427,24.0,26.666666666666668,12.599999999999998
2016-06-23,29.333333333333332,22.36686390532544,23.11111111111111,11.925465838509318,88.6035294117647,10.940259740259739,50.086234466374265,10.11111111111111,27.428571428571427,30.0,25.0,19.799999999999997
2016-06-24,54.266666666666666,46.22485207100591,45.21739130434783,28.819875776397517,78.4192156862745,21.038961038961038,52.328901681286546,24.111111111111107,57.14285714285714,38.0,31.666666666666668,21.599999999999998
2016-06-25,8.799999999999999,22.36686390532544,9.043478260869566,8.944099378881988,65.17960784313725,10.098701298701299,50.086234466374265,8.555555555555554,12.571428571428571,26.0,5.0,10.799999999999999
2016-06-26,5.866666666666666,10.437869822485206,4.019323671497585,5.962732919254659,62.12431372549019,6.732467532467532,50.83379020467836,6.222222222222221,8.0,16.0,5.0,7.199999999999999
2016-06-27,38.13333333333333,34.29585798816568,30.144927536231883,17.888198757763977,77.40078431372548,11.781818181818181,50.83379020467836,16.333333333333332,30.857142857142854,28.0,26.666666666666668,18.0
2016-06-28,32.266666666666666,28.33136094674556,26.125603864734302,15.900621118012424,86.56666666666666,12.623376623376622,51.58134594298245,12.444444444444443,40.0,24.0,25.0,25.199999999999996
2016-06-29,26.4,25.3491124260355,26.125603864734302,14.906832298136647,80.45607843137255,11.781818181818181,51.58134594298245,11.666666666666664,26.285714285714285,22.0,31.666666666666668,21.599999999999998
2016-06-30,23.466666666666665,28.33136094674556,23.11111111111111,14.906832298136647,93.6956862745098,11.781818181818181,53.07645741959064,10.888888888888888,27.428571428571427,24.0,35.0,21.599999999999998
2016-07-01,24.93333333333333,23.85798816568047,22.106280193236714,11.925465838509318,82.49294117647058,11.781818181818181,50.086234466374265,9.333333333333332,22.857142857142854,20.0,33.333333333333336,26.999999999999996
2016-07-02,7.333333333333333,14.911242603550294,5.024154589371981,5.962732919254659,63.14274509803921,5.049350649350649,49.33867872807017,5.444444444444444,9.142857142857142,16.0,10.0,10.799999999999999
2016-07-03,7.333333333333333,7.455621301775147,4.019323671497585,3.975155279503106,64.16117647058823,3.366233766233766,48.59112298976608,5.444444444444444,4.571428571428571,10.0,8.333333333333334,12.599999999999998
2016-07-04,8.799999999999999,11.928994082840235,5.024154589371981,3.975155279503106,79.43764705882352,4.207792207792208,50.086234466374265,5.444444444444444,11.428571428571427,8.0,1.6666666666666667,9.0
2016-07-05,22.0,23.85798816568047,20.096618357487923,9.937888198757765,81.47450980392156,6.732467532467532,52.328901681286546,9.333333333333332,19.428571428571427,16.0,25.0,18.0
2016-07-06,27.866666666666664,29.822485207100588,22.106280193236714,11.925465838509318,79.43764705882352,9.257142857142856,55.31912463450292,6.999999999999999,25.142857142857142,20.0,33.333333333333336,14.399999999999999
2016-07-07,27.866666666666664,22.36686390532544,19.091787439613526,10.931677018633541,83.5113725490196,10.940259740259739,53.82401315789473,8.555555555555554,36.57142857142857,22.0,26.666666666666668,18.0
2016-07-08,30.799999999999997,22.36686390532544,22.106280193236714,9.937888198757765,79.43764705882352,10.940259740259739,53.07645741959064,10.11111111111111,29.71428571428571,26.0,25.0,19.799999999999997
2016-07-09,10.266666666666666,13.420118343195265,6.028985507246377,6.9565217391304355,63.14274509803921,5.890909090909091,53.07645741959064,6.222222222222221,11.428571428571427,16.0,6.666666666666667,9.0
2016-07-10,8.799999999999999,11.928994082840235,3.0144927536231885,4.9689440993788825,56.01372549019607,4.207792207792208,50.83379020467836,5.444444444444444,4.571428571428571,0.0,0.0,1.7999999999999998
2016-07-11,39.599999999999994,29.822485207100588,22.106280193236714,12.919254658385094,78.4192156862745,10.098701298701299,53.07645741959064,10.888888888888888,30.857142857142854,20.0,28.333333333333336,21.599999999999998
2016-07-12,48.4,46.22485207100591,22.106280193236714,14.906832298136647,74.34549019607843,11.781818181818181,53.07645741959064,12.444444444444443,32.0,22.0,25.0,26.999999999999996
2016-07-13,44.0,34.29585798816568,20.096618357487923,11.925465838509318,78.4192156862745,9.257142857142856,52.328901681286546,11.666666666666664,22.857142857142854,14.0,23.333333333333336,14.399999999999999
2016-07-14,26.4,26.84023668639053,21.10144927536232,12.919254658385094,82.49294117647058,10.940259740259739,52.328901681286546,10.11111111111111,25.142857142857142,22.0,21.666666666666668,19.799999999999997
2016-07-15,27.866666666666664,22.36686390532544,23.11111111111111,11.925465838509318,75.36392156862745,10.098701298701299,51.58134594298245,8.555555555555554,28.57142857142857,24.0,25.0,18.0
2016-07-16,7.333333333333333,17.893491124260354,4.019323671497585,4.9689440993788825,58.050588235294114,4.207792207792208,48.59112298976608,6.222222222222221,14.857142857142856,14.0,5.0,9.0
2016-07-17,5.866666666666666,11.928994082840235,3.0144927536231885,3.975155279503106,61.10588235294117,5.049350649350649,49.33867872807017,4.666666666666666,8.0,20.0,5.0,5.3999999999999995
2016-07-18,26.4,23.85798816568047,25.120772946859905,11.925465838509318,79.43764705882352,10.940259740259739,52.328901681286546,11.666666666666664,35.42857142857142,34.0,118.33333333333334,64.8
2016-07-19,30.799999999999997,26.84023668639053,24.115942028985508,13.913043478260871,80.45607843137255,10.940259740259739,50.086234466374265,9.333333333333332,104.0,38.0,166.66666666666669,113.39999999999999
2016-07-20,27.866666666666664,25.3491124260355,26.125603864734302,14.906832298136647,78.4192156862745,12.623376623376622,50.83379020467836,11.666666666666664,110.85714285714285,60.0,78.33333333333334,61.199999999999996
2016-07-21,26.4,26.84023668639053,25.120772946859905,13.913043478260871,77.40078431372548,10.940259740259739,51.58134594298245,11.666666666666664,61.71428571428571,36.0,53.333333333333336,43.199999999999996
2016-07-22,26.4,26.84023668639053,25.120772946859905,11.925465838509318,73.3270588235294,11.781818181818181,51.58134594298245,10.888888888888888,40.0,28.0,36.66666666666667,26.999999999999996
2016-07-23,10.266666666666666,16.402366863905325,6.028985507246377,5.962732919254659,63.14274509803921,6.732467532467532,49.33867872807017,5.444444444444444,11.428571428571427,20.0,3.3333333333333335,14.399999999999999
2016-07-24,10.266666666666666,14.911242603550294,5.024154589371981,4.9689440993788825,60.08745098039215,4.207792207792208,50.086234466374265,3.8888888888888884,11.428571428571427,18.0,8.333333333333334,9.0
2016-07-25,29.333333333333332,22.36686390532544,27.130434782608695,12.919254658385094,87.58509803921568,10.098701298701299,53.82401315789473,9.333333333333332,28.57142857142857,22.0,33.333333333333336,18.0
