Date,Price,TV,TC,TPC,TNC,NC,NPC,NNC,SI,SIR,VMP,PCR,SVI - T,SVI - S,SVI,SHOUT
7/10/2020,95.92,22526370,1435,16,-17,2533,17,-9,139807975.1,1.154668344,0.368868,0.618411201,27.90080515,40.27672149,68.17752664,4334335000
7/13/2020,95.478,47780480,620,36,-6,1687,13,-4,140373199.6,1.190439406,0.4098055,0.455766689,35.51011565,46.03053885,81.5406545,4334335000
7/14/2020,97.058,41885740,2069,38,-39,2703,41,-31,140938424,1.226210468,0.4138005,0.492559396,30.43724199,46.03053885,76.46778083,4334335000
7/15/2020,97.725,37837620,2023,30,-101,3122,8,-94,140938424,1.226210468,0.4171955,0.4128388,35.51011565,51.7843562,87.29447185,4334335000
7/16/2020,96.522,27129610,1877,32,-114,3618,36,-87,137763068,1.201031581,0.4213695,0.43737565,27.90080515,43.15363017,71.05443532,4334335000
7/17/2020,96.327,22992790,1432,13,-25,2648,13,-20,134587712,1.175852693,0.381246,0.568464967,25.36436832,37.39981281,62.76418113,4334335000
7/20/2020,98.357,22513900,555,6,-8,1246,4,-8,131412356,1.150673806,0.35775,0.40030817,27.90080515,34.52290414,62.42370929,4334335000
7/21/2020,97,25838520,1166,53,-15,2048,8,-27,128237000,1.125494919,0.367006,0.525140961,30.43724199,40.27672149,70.71396348,4334335000
7/22/2020,97.272,22091860,1155,14,-11,2369,4,-26,125061644,1.100316031,0.344621,0.538814479,25.36436832,37.39981281,62.76418113,4334335000
7/23/2020,92.845,49086750,1450,29,-72,2596,9,-62,121886288,1.075137144,0.376282,0.715082675,35.51011565,46.03053885,81.5406545,4334335000
7/24/2020,92.615,46235980,3161,14,-113,2777,5,-99,118710932,1.049958256,0.345342,0.687156453,38.04655248,46.03053885,84.07709133,4334335000
7/27/2020,94.81,30204290,727,8,-21,1953,7,-9,115535576,1.024779369,0.3341655,0.501735696,27.90080515,37.39981281,65.30061797,4334335000
7/28/2020,93.253,25845840,1312,35,-11,2531,24,-20,112360220,0.999600482,0.3337865,0.670631352,27.90080515,37.39981281,65.30061797,4334335000
7/29/2020,95.04,22462290,1624,55,-24,3530,20,-51,109184864,0.974421594,0.3251245,0.565990021,27.90080515,34.52290414,62.42370929,4334335000
7/30/2020,96.19,37922250,2938,35,-51,5276,15,-178,106009508,0.949242707,0.3243235,0.565023967,68.48379447,100.6918037,169.1755982,4334335000
7/31/2020,106.26,93674900,6814,295,-74,6386,345,-95,106009508,0.949242707,0.33433,0.434926689,116.6760943,204.2605161,320.9366104,4334335000
8/3/2020,108.938,76886680,1543,24,-40,2260,19,-25,104745675.6,0.902976719,0.375256,0.437399626,63.4109208,115.0763471,178.4872679,4275634000
8/4/2020,109.665,43149470,3334,45,-66,3348,41,-46,103481843.1,0.856710732,0.3588325,0.449940536,50.72873664,94.93798637,145.666723,4275634000
8/5/2020,110.062,30434040,2905,38,-45,3324,29,-18,102218010.7,0.810444744,0.3297695,0.462328147,40.58298931,83.43035166,124.013341,4275634000
8/6/2020,113.902,50463500,1991,18,-28,2729,16,-23,100954178.2,0.764178757,0.3504975,0.205175091,48.19229981,83.43035166,131.6226515,4275634000
8/7/2020,111.113,49413970,4022,22,-17,2399,13,-9,99690345.78,0.717912769,0.364265,0.597488144,45.65586298,80.55344298,126.209306,4275634000
8/10/2020,112.728,52998230,1071,30,-19,1993,11,-20,98426513.33,0.671646782,0.3781245,0.339385858,43.11942615,71.92271695,115.0421431,4275634000
8/11/2020,109.375,46768040,2747,36,-48,3278,61,-39,97162680.89,0.625380794,0.383299,0.543890429,48.19229981,83.43035166,131.6226515,4275634000
8/12/2020,113.01,41354840,2735,51,-43,3087,51,-23,95898848.44,0.579114807,0.3508525,0.494958437,43.11942615,92.0610777,135.1805038,4275634000
8/13/2020,115.01,52343070,2534,43,-36,3049,39,-11,94635016,0.532848819,0.357641,0.411056895,50.72873664,92.0610777,142.7898143,4275634000
8/14/2020,114.908,41330520,4600,30,-224,4744,25,-247,94635016,0.532848819,0.358661,0.540391501,45.65586298,83.43035166,129.0862146,4275634000
8/17/2020,114.607,29783500,974,12,-31,1692,4,-18,93139948.1,0.525836528,0.35756,0.438992013,40.58298931,69.04580827,109.6287976,4275634000
8/18/2020,115.562,26336370,2399,11,-44,3106,19,-81,91644880.2,0.518824237,0.3392375,0.524717915,40.58298931,74.79962563,115.3826149,4275634000
8/19/2020,115.707,36245650,1909,6,-10,2731,12,-23,90149812.3,0.511811947,0.3392515,0.444396208,53.26517347,100.6918037,153.9569772,4275634000
8/20/2020,118.275,31472850,3316,191,-33,4681,258,-87,88654744.4,0.504799656,0.348609,0.389431106,50.72873664,106.4456211,157.1743577,4275634000
8/21/2020,124.37,84227460,3211,51,-25,3318,31,-44,87159676.5,0.497787365,0.4303395,0.341164135,71.0202313,129.4608905,200.4811218,4275634000
8/24/2020,125.857,85932570,2856,23,-22,2717,17,-40,85664608.6,0.490775074,0.481788,0.372378223,81.16597863,140.9685252,222.1345038,4275634000
8/25/2020,124.825,52751710,6241,58,-56,4143,47,-58,84169540.7,0.483762783,0.4511505,0.452715223,71.0202313,132.3377992,203.3580305,4275634000
8/26/2020,126.522,40512150,4207,40,-36,3156,26,-44,82674472.8,0.476750493,0.5224465,0.362208189,63.4109208,117.9532558,181.3641766,4275634000
8/27/2020,125.01,38692570,3554,19,-52,3004,24,-21,81179404.9,0.469738202,0.519131,0.433865952,58.33804714,112.1994384,170.5374856,4275634000
8/28/2020,124.808,46679730,4106,10,-34,2577,8,-24,79684337,0.462725911,0.489007,0.458319365,58.33804714,126.5839818,184.922029,4275634000
8/31/2020,129.04,224508200,2825,17,-13,1778,9,-8,79684337,0.462725911,0.5172495,0.314337465,131.8947153,287.6908678,419.5855831,17102536000
9/1/2020,134.18,151760300,6088,70,-37,4098,102,-21,80854840.89,0.465458549,0.5071505,0.391859881,103.9939101,224.3988769,328.392787,17102536000
9/2/2020,131.4,199273300,4801,37,-19,3764,74,-12,82025344.78,0.468191186,0.560336,0.44356123,97.99426146,172.7871352,270.7813967,17102536000
9/3/2020,120.88,253362900,5082,32,-24,2618,20,-20,83195848.67,0.470923824,0.605705,0.624118556,93.99449568,170.5431464,264.5376421,17102536000
9/4/2020,120.96,330512100,8030,15,-67,3286,21,-60,84366352.56,0.473656461,0.5866215,0.587171402,121.9928561,201.9589892,323.9518453,17102536000
9/8/2020,112.82,229067000,2568,13,-31,2164,4,-31,85536856.44,0.476389099,0.584545,0.510304993,93.99449568,145.85927,239.8537657,17102536000
9/9/2020,117.32,175754300,6462,15,-65,4375,12,-128,86707360.33,0.479121736,0.511273,0.399072885,91.99461279,134.6393261,226.6339389,17102536000
9/10/2020,113.49,181212100,4037,35,-21,2867,18,-23,87877864.22,0.481854374,0.51598,0.527530836,75.9955497,123.4193823,199.414932,17102536000
9/11/2020,112,180334200,4635,9,-30,2377,9,-22,89048368.11,0.484587011,0.4755675,0.656442479,67.99601815,114.4434272,182.4394454,17102536000
9/14/2020,115.355,139336400,1856,28,-7,2259,5,-3,90218872,0.487319649,0.4637835,0.372535456,69.99590104,105.4674721,175.4633732,17102536000
9/15/2020,115.54,183838600,4377,26,-17,3444,21,-6,90218872,0.487319649,0.455925,0.387042684,85.99496413,130.1513486,216.1463127,17102536000
9/16/2020,112.13,154485000,11160,57,-56,9696,49,-23,90005773,0.495471679,0.4747005,0.676445849,69.99590104,107.7114609,177.7073619,17102536000
9/17/2020,110.34,177492100,5348,18,-32,3757,12,-16,89792674,0.503623709,0.4840105,0.741012909,63.99625238,105.4674721,169.4637245,17102536000
9/18/2020,106.84,286195300,4728,33,-18,3209,7,-26,89579575,0.511775739,0.4881895,0.728955406,65.99613527,105.4674721,171.4636074,17102536000
9/21/2020,110.08,194557700,2341,7,-10,2047,3,-17,89366476,0.519927769,0.5096685,0.490381247,67.99601815,107.7114609,175.7074791,17102536000
9/22/2020,111.81,182130400,5361,19,-15,2814,10,-23,89153377,0.528079799,0.4820745,0.387034621,67.99601815,87.51556198,155.5115801,17102536000
9/23/2020,107.12,149369400,3588,16,-27,2748,18,-9,88940278,0.536231828,0.50936,0.483162278,61.99636949,96.49151706,158.4878866,17102536000
9/24/2020,108.22,166411900,3882,10,-21,2500,2,-28,88727179,0.544383858,0.506517,0.598620257,59.99648661,92.00353952,152.0000261,17102536000
9/25/2020,112.28,149453000,3679,12,-18,3168,3,-58,88514080,0.552535888,0.472331,0.515466882,53.99683794,83.02758445,137.0244224,17102536000
9/28/2020,114.96,137147900,1239,13,-7,1871,3,-3,88300981,0.560687918,0.471687,0.407869106,49.99707217,80.78359568,130.7806678,17102536000
9/29/2020,114.09,99295570,2504,26,-17,2435,2,-33,88087882,0.568839948,0.473956,0.575869072,45.9973064,74.05162937,120.0489358,17102536000
9/30/2020,115.81,142180100,2403,27,-33,2422,7,-19,88087882,0.568839948,0.4534605,0.467732116,43.99742351,78.53960691,122.5370304,17102536000
10/1/2020,116.79,115670400,2690,8,-19,2127,7,-3,87604348.2,0.574583661,0.4751475,0.509574624,45.9973064,74.05162937,120.0489358,17102536000
10/2/2020,113.02,143832300,2792,15,-14,2050,5,-7,87120814.4,0.580327373,0.504365,0.552773729,53.99683794,80.78359568,134.7804336,17102536000
10/5/2020,116.5,105630100,1067,4,-21,1396,5,-7,86637280.6,0.586071086,0.474194,0.455326423,39.99765774,71.8076406,111.8052983,17102536000
10/6/2020,113.16,160615900,2235,14,-12,2509,7,-14,86153746.8,0.591814798,0.51388,0.394987176,47.99718928,74.05162937,122.0488187,17102536000
10/7/2020,115.08,96387960,4806,19,-35,4296,11,-53,85670213,0.597558511,0.4839805,0.40736896,41.99754062,71.8076406,113.8051812,17102536000
10/8/2020,114.97,82729540,2624,28,-15,2807,8,-25,85186679.2,0.603302224,0.4711915,0.323366084,37.99777485,67.31966306,105.3174379,17102536000
10/9/2020,116.97,99544600,2222,4,-16,2757,10,-13,84703145.4,0.609045936,0.4568765,0.352949051,41.99754062,67.31966306,109.3172037,17102536000
10/12/2020,124.4,238893800,1813,25,-11,2372,9,-11,84219611.6,0.614789649,0.4676025,0.332223048,63.99625238,98.73550583,162.7317582,17102536000
10/13/2020,121.1,261275200,6205,53,-33,5031,89,-11,83736077.8,0.620533361,0.4655305,0.359879113,89.99472991,123.4193823,213.4141122,17102536000
10/14/2020,121.19,150575700,12808,78,-63,12256,35,-62,83252544,0.626277074,0.4502175,0.437648971,59.99648661,100.9794946,160.9759812,17102536000
10/15/2020,120.71,112047300,4006,41,-19,4654,25,-14,83252544,0.626277074,0.452299,0.486818058,45.9973064,83.02758445,129.0248908,17102536000
10/16/2020,119.02,114959200,2798,14,-12,3439,10,-5,82980129.2,0.642129757,0.444964,0.493298624,43.99742351,71.8076406,115.8050641,17102536000
10/19/2020,115.98,120072100,1123,15,-4,2129,0,-3,82707714.4,0.65798244,0.462946,0.465698138,41.99754062,65.0756743,107.0732149,17102536000
10/20/2020,117.51,123892300,2694,27,-17,3103,7,-6,82435299.6,0.673835124,0.4509685,0.455662943,39.99765774,71.8076406,111.8052983,17102536000
10/21/2020,116.87,89204840,2660,25,-15,3853,2,-16,82162884.8,0.689687807,0.453351,0.479894924,37.99777485,65.0756743,103.0734491,17102536000
10/22/2020,115.75,101560400,2059,32,-25,3323,2,-29,81890470,0.70554049,0.4469555,0.513153128,37.99777485,62.83168553,100.8294604,17102536000
10/23/2020,115.04,82231300,2532,32,-22,3870,5,-12,81618055.2,0.721393173,0.437324,0.587178844,35.99789196,56.09971922,92.09761118,17102536000
10/26/2020,115.05,110168100,1161,14,-20,2390,5,-17,81345640.4,0.737245856,0.4645305,0.437382785,37.99777485,62.83168553,100.8294604,17102536000
10/27/2020,116.6,91796670,2253,22,-24,3236,21,-27,81073225.6,0.75309854,0.448678,0.540181353,37.99777485,60.58769676,98.58547161,17102536000
10/28/2020,111.2,143309900,2176,13,-12,3344,10,-19,80800810.8,0.768951223,0.503779,0.555005596,41.99754062,67.31966306,109.3172037,17102536000
10/29/2020,115.32,141257000,3013,22,-32,3240,16,-59,80528396,0.784803906,0.4561385,0.572999712,69.99590104,89.75955075,159.7554518,17102536000
10/30/2020,108.86,190128500,8352,196,-202,5749,141,-250,80528396,0.784803906,0.431818,0.603899652,73.99566681,94.24752829,168.2431951,17001802000
11/2/2020,108.77,122454300,1004,18,-12,1942,10,-14,81310183.89,0.784860546,0.422657,0.488216206,41.99754062,69.56365183,111.5611925,17001802000
11/3/2020,110.44,106880700,2469,16,-14,3210,12,-21,82091971.78,0.784917185,0.397811,0.532797937,41.99754062,67.31966306,109.3172037,17001802000
11/4/2020,114.95,137631500,2416,7,-9,2489,5,-7,82873759.67,0.784973825,0.3667545,0.599428495,39.99765774,65.0756743,105.073332,17001802000
11/5/2020,119.03,125562800,1869,21,-11,2793,28,-6,83655547.56,0.785030465,0.3557895,0.437038229,41.99754062,67.31966306,109.3172037,17001802000
11/6/2020,118.69,114219000,1839,17,-37,3084,15,-35,84437335.44,0.785087104,0.3259545,0.517570298,39.99765774,62.83168553,102.8293433,17001802000
11/9/2020,116.32,153758000,1167,11,-31,2361,9,-43,85219123.33,0.785143744,0.336706,0.466333515,51.99695506,80.78359568,132.7805507,17001802000
11/10/2020,115.97,137447400,2266,11,-27,3082,7,-30,86000911.22,0.785200384,0.345328,0.537635721,45.9973064,78.53960691,124.5369133,17001802000
11/11/2020,119.49,111535100,3563,9,-22,5478,26,-29,86782699.11,0.785257023,0.31579,0.642252066,41.99754062,67.31966306,109.3172037,17001802000
11/12/2020,119.21,103097500,2006,21,-13,3054,32,-19,87564487,0.785313663,0.3280685,0.67075164,35.99789196,60.58769676,96.58558872,17001802000
11/13/2020,119.26,81528480,1820,11,-17,3018,5,-5,87564487,0.785313663,0.303065,0.593970929,31.99812619,53.85573045,85.85385664,17001802000
11/16/2020,120.3,90738430,752,8,-8,1904,4,-5,87833467.44,0.83070127,0.292242,0.417238036,35.99789196,62.83168553,98.82957749,17001802000
11/17/2020,119.39,74013200,1469,27,-4,2581,8,-7,88102447.89,0.876088876,0.295578,0.549222987,31.99812619,60.58769676,92.58582295,17001802000
11/18/2020,118.03,76070280,1756,35,-50,3039,7,-27,88371428.33,0.921476483,0.2972395,0.59674248,33.99800908,58.34370799,92.34171707,17001802000
11/19/2020,118.64,73780120,2201,30,-205,4200,16,-232,88640408.78,0.96686409,0.2925355,0.452119001,29.9982433,58.34370799,88.34195129,17001802000
11/20/2020,117.34,72465850,1544,11,-59,3372,4,-59,88909389.22,1.012251696,0.292728,0.589229228,29.9982433,49.36775291,79.36599622,17001802000
11/23/2020,113.85,126882200,528,2,-7,1591,0,-5,89178369.67,1.057639303,0.3104605,0.358336116,29.9982433,56.09971922,86.09796252,17001802000
11/24/2020,115.17,113480500,2879,5,-70,2669,2,-51,89447350.11,1.10302691,0.293475,0.394893794,39.99765774,69.56365183,109.5613096,17001802000
11/25/2020,116.03,76323640,2023,11,-16,2475,11,-5,89716330.56,1.148414516,0.2990625,0.346002988,29.9982433,56.09971922,86.09796252,17001802000
11/27/2020,116.59,46691330,635,6,-5,2493,0,-3,89985311,1.193802123,0.301889,0.372262322,21.99871176,40.39179784,62.39050959,17001802000
11/30/2020,119.05,168412300,794,6,-26,2448,5,-6,89985311,1.193802123,0.327889,0.306856336,29.9982433,58.34370799,88.34195129,17001802000
12/1/2020,122.72,127561900,2996,23,-29,2959,14,-22,90458921.6,1.189533925,0.328026,0.305403867,39.99765774,67.31966306,107.3173208,17001802000
12/2/2020,123.08,88741300,2152,20,-33,2863,9,-12,90932532.2,1.185265726,0.3316045,0.362540325,39.99765774,60.58769676,100.5853545,17001802000
12/3/2020,122.94,78779650,1759,14,-24,2818,7,-20,91406142.8,1.180997528,0.3149085,0.377973716,31.99812619,60.58769676,92.58582295,17001802000
12/4/2020,122.25,78109760,1480,7,-15,2355,5,-9,91879753.4,1.176729329,0.3088275,0.382952866,31.99812619,56.09971922,88.09784541,17001802000
12/7/2020,123.75,86522310,675,3,-3,1833,4,-10,92353364,1.172461131,0.319817,0.326409258,29.9982433,56.09971922,86.09796252,17001802000
12/8/2020,124.38,81604480,1894,12,-15,2766,11,-12,92826974.6,1.168192932,0.316608,0.299276489,33.99800908,62.83168553,96.8296946,17001802000
12/9/2020,121.78,114071700,2326,46,-9,3822,24,-16,93300585.2,1.163924734,0.333369,0.396238422,37.99777485,65.0756743,103.0734491,17001802000
12/10/2020,123.24,80779670,2070,16,-32,2563,11,-19,93774195.8,1.159656535,0.328533,0.472442088,31.99812619,53.85573045,85.85385664,17001802000
12/11/2020,122.41,86824260,1370,4,-28,2527,3,-31,94247806.4,1.155388337,0.336368,0.439809972,27.99836042,49.36775291,77.36611333,17001802000
12/14/2020,121.78,78853770,724,5,-26,2005,3,-23,94721417,1.151120138,0.3385875,0.396224895,27.99836042,47.12376415,75.12212456,17001802000
12/15/2020,127.88,156968500,1740,34,-30,3674,8,-23,94721417,1.151120138,0.3479195,0.240983489,37.99777485,60.58769676,98.58547161,17001802000
12/16/2020,127.81,97695050,2832,54,-17,3939,64,-29,94358456.9,1.122458504,0.3397405,0.33026767,37.99777485,65.0756743,103.0734491,17001802000
12/17/2020,128.7,94131280,1926,20,-13,2926,6,-35,93995496.8,1.09379687,0.3414125,0.336647664,37.99777485,62.83168553,100.8294604,17001802000
12/18/2020,126.655,192190600,1443,18,-22,2435,5,-14,93632536.7,1.065135236,0.35684,0.466732071,29.9982433,56.09971922,86.09796252,17001802000
12/21/2020,128.23,118571200,901,4,-42,1976,2,-12,93269576.6,1.036473602,0.3727895,0.272703327,35.99789196,58.34370799,94.34159995,17001802000
12/22/2020,131.88,168218200,4846,23,-30,2999,7,-16,92906616.5,1.007811968,0.375461,0.225730219,59.99648661,98.73550583,158.7319924,17001802000
12/23/2020,130.96,87957160,4315,42,-29,3862,59,-22,92543656.4,0.979150334,0.3629225,0.292480498,43.99742351,87.51556198,131.5129855,17001802000
12/24/2020,131.97,54930060,1770,6,-8,2219,11,-9,92180696.3,0.9504887,0.3766915,0.313668964,33.99800908,62.83168553,96.8296946,17001802000
12/28/2020,136.69,123839600,689,1,-3,1577,3,-3,91817736.2,0.921827066,0.3905345,0.279603396,41.99754062,71.8076406,113.8051812,17001802000
12/29/2020,134.87,120604800,2085,21,-22,1994,11,0,91454776.1,0.893165432,0.379282,0.340022911,45.9973064,74.05162937,120.0489358,17001802000
12/30/2020,133.72,96213700,1867,25,-59,2078,35,-66,91091816,0.864503798,0.378489,0.325885218,37.99777485,65.0756743,103.0734491,17001802000
12/31/2020,132.69,98924350,1668,22,-14,1862,17,-15,91091816,0.864503798,0.3869435,0.407974978,35.99789196,62.83168553,98.82957749,17001802000
1/4/2021,129.41,142944200,662,6,-3,1470,3,-3,92070195.11,0.881540173,0.413411,0.390888347,37.99777485,65.0756743,103.0734491,17001802000
1/5/2021,131.01,97228220,2284,24,-13,2043,6,-17,93048574.22,0.898576548,0.398716,0.374832647,37.99777485,65.0756743,103.0734491,17001802000
1/6/2021,126.6,154329500,2194,38,-17,2519,48,-15,94026953.33,0.915612924,0.418777,0.380345479,41.99754062,76.29561814,118.2931588,16823263000
1/7/2021,130.92,108479600,2563,31,-11,2501,26,-13,95005332.44,0.932649299,0.3988545,0.346156321,41.99754062,76.29561814,118.2931588,16823263000
1/8/2021,132.05,104896100,2386,21,-17,2875,36,-6,95983711.56,0.949685674,0.398821,0.402066206,41.99754062,76.29561814,118.2931588,16823263000
1/11/2021,128.98,100150800,2358,5,-76,2850,4,-9,96962090.67,0.966722049,0.4326625,0.338506173,33.99800908,71.8076406,105.8056497,16823263000
1/12/2021,128.8,91262240,2594,16,-87,3133,11,-10,97940469.78,0.983758425,0.428268,0.367981753,31.99812619,69.56365183,101.561778,16823263000
1/13/2021,130.89,88342260,2714,19,-22,3047,15,-5,98918848.89,1.0007948,0.4190735,0.393437764,35.99789196,69.56365183,105.5615438,16823263000
1/14/2021,128.91,89874740,2078,16,-22,2685,23,-4,99897228,1.017831175,0.428938,0.314697601,35.99789196,67.31966306,103.317555,16823263000
1/15/2021,127.14,111097600,2084,20,-27,3009,19,-7,99897228,1.017831175,0.419304,0.393668065,29.9982433,65.0756743,95.0739176,16823263000
1/19/2021,127.83,90175960,930,10,-25,2084,2,-18,98892899.5,0.9970638,0.3906475,0.366336796,29.9982433,58.34370799,88.34195129,16823263000
1/20/2021,132.03,103808100,1897,9,-15,2314,28,-4,97888571,0.976296425,0.405295,0.330185059,35.99789196,65.0756743,101.0735663,16823263000
1/21/2021,136.87,119709500,2156,15,-9,2092,14,-6,96884242.5,0.95552905,0.4211835,0.341077654,43.99742351,78.53960691,122.5370304,16823263000
1/22/2021,139.07,113443000,3054,26,-8,2554,34,-20,95879914,0.934761675,0.4244445,0.294034384,45.9973064,76.29561814,122.2929245,16823263000
1/25/2021,142.92,157021600,1547,26,-20,1969,22,-21,94875585.5,0.913994301,0.4745445,0.292061293,57.99660372,92.00353952,150.0001432,16823263000
1/26/2021,143.16,97173200,3388,69,-39,3440,62,-28,93871257,0.893226926,0.4817605,0.25007682,57.99660372,98.73550583,156.7321095,16823263000
1/27/2021,142.06,136795300,3310,44,-29,3106,55,-8,92866928.5,0.872459551,0.522022,0.315034182,93.99449568,132.3953374,226.389833,16823263000
1/28/2021,137.09,141093200,8147,360,-59,6063,386,-69,91862600,0.851692176,0.423685,0.350709894,89.99472991,136.8833149,226.8780448,16823263000
1/29/2021,131.96,177009200,4762,73,-38,4311,94,-91,91862600,0.851692176,0.444847,0.513094013,61.99636949,112.1994384,174.1958079,16788096000
2/1/2021,134.14,105859600,1361,12,-20,1689,5,-28,91470052,0.892495602,0.386337,0.381045909,47.99718928,85.27157322,133.2687625,16788096000
2/2/2021,134.99,82762740,2546,15,-16,3162,28,-44,91077504,0.933299028,0.347377,0.389143999,45.9973064,85.27157322,131.2688796,16788096000
2/3/2021,133.94,85078600,2355,20,-22,2807,25,-15,90684956,0.974102454,0.33877,0.435179607,47.99718928,85.27157322,133.2687625,16788096000
2/4/2021,137.39,83811890,3579,17,-19,3211,27,-26,90292408,1.01490588,0.328165,0.325766959,51.99695506,87.51556198,139.512517,16788096000
2/5/2021,136.76,75427900,2581,17,-14,2874,16,-31,89899860,1.055709307,0.308895,0.447696426,41.99754062,78.53960691,120.5371475,16788096000
2/8/2021,136.91,71072730,1246,14,-10,2784,19,-47,89507312,1.096512733,0.3064615,0.403682549,39.99765774,62.83168553,102.8293433,16788096000
2/9/2021,136.01,76312760,2326,21,-26,2945,4,-11,89114764,1.137316159,0.3163545,0.366904129,35.99789196,69.56365183,105.5615438,16788096000
2/10/2021,135.39,72806830,2254,15,-28,2533,10,-15,88722216,1.178119585,0.314309,0.419510896,35.99789196,65.0756743,101.0735663,16788096000
2/11/2021,135.13,64102630,2153,7,-19,2057,3,-13,88329668,1.218923011,0.3039375,0.357234259,31.99812619,60.58769676,92.58582295,16788096000
2/12/2021,135.37,59950140,2115,10,-21,1718,5,-8,88329668,1.218923011,0.288064,0.471046536,29.9982433,56.09971922,86.09796252,16788096000
2/16/2021,133.19,80099380,954,3,-17,1907,9,-7,89888373.5,1.194796692,0.300816,0.422638326,31.99812619,53.85573045,85.85385664,16788096000
2/17/2021,130.84,97878570,3026,12,-28,2644,11,-63,91447079,1.170670372,0.3067645,0.387325754,35.99789196,65.0756743,101.0735663,16788096000
2/18/2021,129.71,96581030,3134,9,-27,2873,11,-42,93005784.5,1.146544053,0.3129715,0.472425633,37.99777485,65.0756743,103.0734491,16788096000
2/19/2021,129.87,87469140,2907,7,-16,2475,10,-16,94564490,1.122417733,0.2969405,0.402462314,33.99800908,60.58769676,94.58570583,16788096000
2/22/2021,126,103337000,895,18,-10,1574,6,-9,96123195.5,1.098291414,0.330067,0.582120777,37.99777485,60.58769676,98.58547161,16788096000
2/23/2021,125.86,157681000,3235,47,-28,2513,37,-44,97681901,1.074165095,0.344678,0.449863891,49.99707217,85.27157322,135.2686454,16788096000
2/24/2021,125.35,110422500,3898,28,-19,2493,9,-36,99240606.5,1.050038775,0.338841,0.344826029,41.99754062,76.29561814,118.2931588,16788096000
2/25/2021,120.99,147043900,3048,12,-22,2348,6,-13,100799312,1.025912456,0.392519,0.444664959,43.99742351,74.05162937,118.0490529,16788096000
2/26/2021,121.26,164074500,3691,11,-24,2424,14,-32,100799312,1.025912456,0.372742,0.54801809,43.99742351,78.53960691,122.5370304,16788096000
3/1/2021,127.79,115756400,1066,11,-8,1964,7,-6,101420481.5,1.017535996,0.3194575,0.371720309,41.99754062,71.8076406,113.8051812,16788096000
3/2/2021,125.12,101823400,2768,20,-18,2726,25,-13,102041651,1.009159537,0.3348535,0.376523134,41.99754062,69.56365183,111.5611925,16788096000
3/3/2021,122.06,112269900,2133,18,-16,2157,7,-19,102662820.5,1.000783077,0.359883,0.54209122,35.99789196,62.83168553,98.82957749,16788096000
3/4/2021,120.13,176759100,2897,13,-43,2479,9,-93,103283990,0.992406617,0.3811775,0.509794372,41.99754062,71.8076406,113.8051812,16788096000
3/5/2021,121.42,153513000,3678,21,-34,2459,16,-114,103905159.5,0.984030157,0.351717,0.507469388,45.9973064,78.53960691,124.5369133,16788096000
3/8/2021,116.36,153605300,1071,4,-6,1517,4,-6,104526329,0.975653698,0.3973685,0.42525433,45.9973064,80.78359568,126.7809021,16788096000
3/9/2021,121.085,129010900,5184,13,-24,2489,8,-47,105147498.5,0.967277238,0.3501385,0.44207786,51.99695506,87.51556198,139.512517,16788096000
3/10/2021,119.98,111677900,2948,24,-31,2608,25,-31,105768668,0.958900778,0.3564755,0.444752899,41.99754062,74.05162937,116.04917,16788096000
3/11/2021,121.96,102635400,3038,18,-33,2713,13,-27,106389837.5,0.950524319,0.3378915,0.453539986,39.99765774,69.56365183,109.5613096,16788096000
3/12/2021,121.03,87913090,2402,19,-39,2327,17,-27,107011007,0.942147859,0.3391705,0.485426436,39.99765774,67.31966306,107.3173208,16788096000
3/15/2021,123.99,92172700,745,6,-5,1436,6,-9,107011007,0.942147859,0.3423855,0.290415749,37.99777485,62.83168553,100.8294604,16788096000
3/16/2021,125.57,114907700,2000,14,-13,2287,5,-6,106327167.4,0.947795276,0.322669,0.341635586,37.99777485,60.58769676,98.58547161,16788096000
3/17/2021,124.76,111609100,2274,34,-37,3213,23,-38,105643327.7,0.953442693,0.329318,0.423526875,33.99800908,58.34370799,92.34171707,16788096000
3/18/2021,120.53,121055200,2499,20,-29,2429,8,-23,104959488.1,0.95909011,0.3611885,0.443401964,35.99789196,58.34370799,94.34159995,16788096000
3/19/2021,119.99,184892900,2389,11,-35,2218,4,-39,104275648.5,0.964737527,0.335748,0.566854965,37.99777485,51.61174168,89.60951653,16788096000
3/22/2021,123.39,107866700,848,15,-21,1696,1,-33,103591808.8,0.970384944,0.3002995,0.387602954,35.99789196,56.09971922,92.09761118,16788096000
3/23/2021,122.54,95113060,1963,14,-23,2045,5,-51,102907969.2,0.97603236,0.303921,0.419643384,33.99800908,51.61174168,85.60975076,16788096000
3/24/2021,120.09,88248820,1649,5,-23,1937,0,-30,102224129.5,0.981679777,0.317248,0.453441576,27.99836042,51.61174168,79.6101021,16788096000
3/25/2021,120.59,98647240,2323,13,-27,1810,6,-12,101540289.9,0.987327194,0.317834,0.505674806,29.9982433,51.61174168,81.60998499,16788096000
3/26/2021,121.21,93892110,2015,4,-14,1803,3,-4,100856450.3,0.992974611,0.307976,0.50636341,29.9982433,47.12376415,77.12200745,16788096000
3/29/2021,121.39,80704710,721,5,-5,1292,4,-1,100172610.6,0.998622028,0.3231205,0.444933625,27.99836042,42.63578661,70.63414702,16788096000
3/30/2021,119.9,85402470,1718,14,-30,2042,6,-56,99488771,1.004269445,0.32439,0.524033222,31.99812619,49.36775291,81.3658791,16788096000
