Date,Price,TV,TC,TPC,TNC,NC,NPC,NNC,SI,SIR,VMP,PCR,SVI-T,SVI-S,SVI,SHOUT
2017-06-23,151.71,79354210,21680,282,-737,2124,15,-33,18929229.67,1.020079805,0.194876,0.547787563,558.6206777,73.23428571,631.8549635,2364783000
2017-06-30,148.917,92936290,26296,3038,-475,2715,12,-36,19056147,1.05605599,0.250909,0.548596104,554.4827468,70.76571429,625.2484611,2364783000
2017-07-07,147.8,56368270,10550,259,-314,1179,10,-32,20446868,1.244642462,0.2725835,0.612490713,541.0344712,57.6,598.6344712,2364783000
2017-07-14,151.51,79906760,23198,761,-1300,2683,58,-41,21837589,1.433228934,0.250404,0.548360252,562.7586087,70.76571429,633.524323,2364783000
2017-07-21,158.81,95710920,20993,681,-489,2039,30,-52,21045674.5,1.109814247,0.275806,0.389713822,534.8275748,83.10857143,617.9361462,2364783000
2017-07-28,163.862,158508210,37838,5680,-1442,4200,370,-79,20253760,0.78639956,0.203251,0.46603107,573.1034361,125.0742857,698.1777218,2370333000
2017-08-04,166.91,77921980,25101,973,-983,2652,44,-75,20655796.5,1.239208602,0.1898255,0.689166081,572.0689533,97.09714286,669.1660962,2370333000
2017-08-11,166.85,72213070,25346,1014,-803,2321,20,-65,21057833,1.692017644,0.2194935,0.657718984,568.9655051,87.22285714,656.1883623,2370333000
2017-08-18,166.21,69461641,23428,347,-1550,2407,15,-53,21247451.5,1.67003415,0.205004,0.702143849,614.4827455,79.81714286,694.2998884,2370333000
2017-08-25,165.82,59720153,13787,309,-761,1872,21,-49,21437070,1.648050656,0.198583,0.576294557,593.7930908,74.05714286,667.8502336,2370333000
2017-09-01,165,59586481,15839,520,-372,2068,8,-35,22063700.33,1.688356865,0.1847635,0.548670009,567.9310224,69.12,637.0510224,2370333000
2017-09-08,169.55,56126670,77198,288,-516,2654,7,-138,22690330.67,1.728663073,0.192806,0.644957405,551.3792986,60.06857143,611.44787,2370333000
2017-09-15,170.26,63853238,39015,449,-1154,2298,12,-60,23316961,1.768969282,0.179064,0.6808922,569.9999879,69.94285714,639.942845,2370333000
2017-09-22,169.22,61275760,46537,746,-1052,2678,16,-84,22561406.5,1.51460748,0.2032475,0.669862251,575.1724015,69.94285714,645.1152587,2370333000
2017-09-29,161.56,110855950,94380,686,-2246,3902,33,-255,21805852,1.260245677,0.2455665,0.610218831,576.2068843,83.93142857,660.1383128,2370333000
2017-10-06,168.29,60619811,82811,767,-2946,2900,24,-159,21171153,1.466039005,0.2620785,0.635617127,587.5861944,77.34857143,664.9347658,2370333000
2017-10-13,170.8,61198430,49873,751,-1555,3814,25,-97,20536454,1.671832332,0.263028,0.524537651,566.8965396,70.76571429,637.6622539,2370333000
2017-10-20,172.63,66401650,25142,385,-263,3065,23,-75,20867303,1.485825324,0.2622935,0.477580014,585.5172289,73.23428571,658.7515146,2370333000
2017-10-27,168.89,83788040,21521,332,-414,2950,15,-73,21198152,1.299818316,0.276638,0.435231873,579.3103325,77.34857143,656.6589039,2370333000
2017-11-03,176.71,135483750,90204,4155,-2211,7216,274,-348,21458523.5,1.298208682,0.204495,0.42945647,565.8620569,111.9085714,677.7706283,2384798000
2017-11-10,177.09,60295480,28072,572,-489,3201,30,-77,21718895,1.296599048,0.1931865,0.665162051,594.8275735,83.10857143,677.936145,2384798000
