Actual Date,Ghetto Date,Price - Close - Monthly,Trading Volume - Monthly,Twitter Publication Count,Twitter Positive Sentiment Count,Twitter Negative Sentiment Count,News Publication Count,News Positive Sentiment Count,News Negative Sentiment Count,SI,SI Ratio,IV Midpoint
6/30/2021,21-Jun,172.008,66738004,35281,1497,-1521,15646,106,-151,90367620,1.294149237,
7/31/2021,21-Jul,166.38,83098263,46878,2356,-2525,15010,219,-242,78354400,0.969279463,
8/31/2021,21-Aug,173.54,62597797,31124,1345,-1409,9698,60,-186,98339580,1.625416976,
9/30/2021,21-Sep,164.252,62305599,31186,1232,-1066,13549,65,-143,99242320,1.565128417,
10/31/2021,21-Oct,168.622,63326756,37000,1684,-2131,15375,106,-332,89306260,1.381236239,
11/30/2021,21-Nov,175.354,75651345,33472,1523,-1435,14537,66,-145,93617560,1.289817861,
12/31/2021,21-Dec,166.717,64185134,30957,922,-2317,14288,68,-248,71349000,1.34515528,
1/31/2022,22-Jan,149.574,75904218,26269,986,-1700,10568,72,-213,69760860,0.757067796,
2/28/2022,22-Feb,153.563,83646605,45444,3027,-2575,12161,295,-139,85846980,1.297585424,
3/31/2022,22-Mar,162.997,80986390,29084,1625,-1433,13416,208,-239,72944700,1.065223893,
4/30/2022,22-Apr,124.282,72592324,31629,1268,-2516,14127,83,-385,78782220,0.882475459,
5/31/2022,22-May,120.21,112601140,30785,1039,-2292,10595,39,-320,99321280,1.013630356,
6/30/2022,22-Jun,106.21,1453584766,40359,1487,-1805,9650,90,-253,91069032,1.217608206,
7/31/2022,22-Jul,134.95,1329908180,35876,2311,-1951,10744,211,-353,67798677,0.951878634,
8/31/2022,22-Aug,126.77,1167690680,19849,1108,-1270,8192,85,-163,71375116,1.531614817,
9/30/2022,22-Sep,113,1206790730,15484,799,-1341,8961,51,-194,78743103,1.26310515,
10/31/2022,22-Oct,102.44,1443977820,20367,949,-2120,9274,79,-303,79540326,0.970413455,
11/30/2022,22-Nov,96.54,2029940970,21930,441,-2550,12034,59,-343,67678658,0.931250013,
12/31/2022,22-Dec,84,1543965960,15981,415,-1030,7069,36,-195,76832110,1.02648857,
1/31/2023,23-Jan,103.13,1512835470,17470,499,-2588,9024,68,-198,0,0,
2/28/2023,23-Feb,0,1343212600,9831,517,-583,3498,90,-205,0,0,
