date,amazon stock,apple stock,facebook stock,google stock,microsoft stock,netflix stock,AMZN,AAPL,META,FB,GOOGL,MSFT,NFLX
5/8/2010 0:00,23,11.63157895,51.18604651,46,0,0,13.90909091,16.78947368,73.19753086,103.8703704,85.33333333,15.4,0
5/9/2010 0:00,32,16.55263158,51.18604651,39,0,72.33333333,9,9.157894737,67.49382716,99.92592593,89.6,11,0
5/10/2010 0:00,71,19.23684211,61.91860465,71,50.44117647,22.16666667,40.09090909,37.39473684,80.80246914,77.57407407,75.73333333,45.1,0
5/11/2010 0:00,35,13.42105263,56.96511628,54,12.35294118,29.16666667,20.45454545,29.76315789,91.25925926,73.62962963,78.93333333,40.7,0
5/12/2010 0:00,17,15.65789474,38.80232558,53,26.76470588,0,19.63636364,25.18421053,88.40740741,76.25925926,73.6,29.7,0
5/13/2010 0:00,59,21.92105263,58.61627907,80,61.76470588,49,23.72727273,29,95.0617284,80.2037037,74.66666667,35.2,0
5/14/2010 0:00,31,15.21052632,56.96511628,59,54.55882353,43.16666667,12.27272727,25.94736842,84.60493827,80.2037037,82.13333333,20.9,34.04651163
5/15/2010 0:00,0,12.52631579,41.27906977,37,45.29411765,0,0,11.44736842,67.49382716,106.5,83.2,9.9,0
5/16/2010 0:00,0,8.5,45.40697674,19,0,52.5,8.181818182,8.394736842,65.59259259,111.7592593,87.46666667,12.1,0
5/17/2010 0:00,19,13.42105263,37.15116279,47,25.73529412,40.83333333,30.27272727,22.89473684,74.14814815,78.88888889,74.66666667,24.2,0
5/18/2010 0:00,29,11.18421053,35.5,55,41.17647059,66.5,14.72727273,25.94736842,86.50617284,76.25925926,72.53333333,18.7,0
5/19/2010 0:00,0,13.42105263,82.55813953,73,53.52941176,37.33333333,19.63636364,20.60526316,80.80246914,77.57407407,83.2,39.6,0
5/20/2010 0:00,35,14.76315789,47.88372093,67,33.97058824,0,11.45454545,29.76315789,89.35802469,77.57407407,97.06666667,37.4,0
5/21/2010 0:00,0,18.34210526,44.58139535,85,44.26470588,0,29.45454545,30.52631579,85.55555556,81.51851852,101.3333333,49.5,0
5/22/2010 0:00,24,8.052631579,47.88372093,30,61.76470588,0,0,9.157894737,76.04938272,109.1296296,106.6666667,14.3,0
5/23/2010 0:00,0,4.921052632,29.72093023,29,0,0,0,6.868421053,77,102.5555556,94.93333333,18.7,0
5/24/2010 0:00,58,8.5,52.01162791,69,0,98,9,22.89473684,78.90123457,81.51851852,77.86666667,23.1,0
5/25/2010 0:00,22,16.55263158,42.93023256,61,39.11764706,56,25.36363636,28.23684211,89.35802469,77.57407407,77.86666667,40.7,0
5/26/2010 0:00,92,16.10526316,42.10465116,77,49.41176471,24.5,11.45454545,35.10526316,90.30864198,77.57407407,88.53333333,68.2,0
5/27/2010 0:00,0,23.71052632,55.31395349,58,102.9411765,50.16666667,8.181818182,37.39473684,87.45679012,78.88888889,89.6,66,0
5/28/2010 0:00,34,25.05263158,70.1744186,50,72.05882353,32.66666667,0,29.76315789,84.60493827,85.46296296,85.33333333,55,0
5/29/2010 0:00,0,14.76315789,68.52325581,53,35,54.83333333,13.90909091,10.68421053,68.44444444,111.7592593,101.3333333,16.5,0
5/30/2010 0:00,28,10.73684211,49.53488372,33,39.11764706,0,0,7.631578947,70.34567901,98.61111111,88.53333333,20.9,0
5/31/2010 0:00,0,14.31578947,32.19767442,25,20.58823529,0,0,9.157894737,76.04938272,85.46296296,82.13333333,13.2,0
6/1/2010 0:00,0,9.842105263,37.97674419,49,46.32352941,37.33333333,18,27.47368421,83.65432099,80.2037037,75.73333333,36.3,20.09302326
6/2/2010 0:00,0,15.65789474,32.19767442,57,65.88235294,38.5,13.09090909,31.28947368,83.65432099,86.77777778,77.86666667,45.1,0
6/3/2010 0:00,22,18.34210526,47.05813953,64,32.94117647,0,14.72727273,25.94736842,86.50617284,86.77777778,77.86666667,16.5,0
6/4/2010 0:00,15,16.10526316,37.97674419,65,61.76470588,0,18,31.28947368,82.7037037,95.98148148,83.2,34.1,55.81395349
6/5/2010 0:00,27,14.31578947,43.75581395,38,30.88235294,0,12.27272727,9.921052632,73.19753086,119.6481481,98.13333333,8.8,26.23255814
6/6/2010 0:00,81,12.07894737,60.26744186,57,58.67647059,0,16.36363636,5.342105263,68.44444444,102.5555556,101.3333333,16.5,0
6/7/2010 0:00,0,30.86842105,56.13953488,53,20.58823529,0,7.363636364,53.42105263,80.80246914,81.51851852,83.2,29.7,0
6/8/2010 0:00,0,28.18421053,37.97674419,48,60.73529412,54.83333333,20.45454545,31.28947368,83.65432099,84.14814815,83.2,40.7,22.88372093
6/9/2010 0:00,32,14.31578947,21.46511628,40,43.23529412,0,25.36363636,26.71052632,87.45679012,85.46296296,75.73333333,30.8,18.41860465
6/10/2010 0:00,46,21.02631579,34.6744186,84,52.5,56,18,29,91.25925926,94.66666667,89.6,20.9,0
6/11/2010 0:00,58,12.52631579,61.91860465,56,31.91176471,0,17.18181818,25.18421053,66.54320988,93.35185185,75.73333333,37.4,26.79069767
6/12/2010 0:00,42,7.605263158,34.6744186,56,0,0,0,8.394736842,74.14814815,115.7037037,99.2,16.5,0
6/13/2010 0:00,69,9.394736842,8.255813953,29,0,0,0,7.631578947,63.69135802,101.2407407,89.6,14.3,0
6/14/2010 0:00,26,13.42105263,61.09302326,50,32.94117647,0,13.09090909,20.60526316,79.85185185,84.14814815,69.33333333,35.2,0
6/15/2010 0:00,0,12.97368421,21.46511628,53,70,0,29.45454545,28.23684211,88.40740741,92.03703704,82.13333333,38.5,0
6/16/2010 0:00,14,17.44736842,22.29069767,81,56.61764706,24.5,7.363636364,33.57894737,92.20987654,97.2962963,85.33333333,52.8,0
6/17/2010 0:00,0,21.92105263,80.08139535,45,38.08823529,0,0,35.86842105,88.40740741,89.40740741,74.66666667,13.2,0
6/18/2010 0:00,28,11.18421053,60.26744186,54,15.44117647,0,0,32.81578947,82.7037037,101.2407407,78.93333333,18.7,0
6/19/2010 0:00,25,11.18421053,32.19767442,30,27.79411765,0,0,10.68421053,71.2962963,128.8518519,94.93333333,9.9,0
6/20/2010 0:00,38,7.605263158,27.24418605,22,35,0,0,6.868421053,63.69135802,118.3333333,88.53333333,12.1,0
6/21/2010 0:00,0,18.34210526,37.97674419,62,19.55882353,24.5,11.45454545,28.23684211,77,93.35185185,83.2,29.7,0
6/22/2010 0:00,86,13.42105263,24.76744186,33,39.11764706,0,21.27272727,29.76315789,80.80246914,99.92592593,82.13333333,33,0
6/23/2010 0:00,58,17.89473684,42.93023256,49,27.79411765,22.16666667,16.36363636,29,87.45679012,97.2962963,82.13333333,30.8,0
6/24/2010 0:00,36,26.39473684,58.61627907,54,20.58823529,0,14.72727273,29.76315789,91.25925926,99.92592593,76.8,16.5,0
6/25/2010 0:00,38,29.07894737,23.94186047,46,32.94117647,0,0,30.52631579,79.85185185,106.5,72.53333333,24.2,0
6/26/2010 0:00,61,23.26315789,49.53488372,32,17.5,0,10.63636364,9.921052632,67.49382716,131.4814815,88.53333333,0,0
6/27/2010 0:00,0,16.55263158,34.6744186,29,0,0,0,6.868421053,64.64197531,126.2222222,93.86666667,11,0
6/28/2010 0:00,51,21.92105263,23.94186047,67,51.47058824,0,27.81818182,26.71052632,82.7037037,102.5555556,81.06666667,31.9,0
6/29/2010 0:00,81,19.68421053,51.18604651,49,62.79411765,0,41.72727273,31.28947368,88.40740741,103.8703704,81.06666667,31.9,0
6/30/2010 0:00,86,24.15789474,44.58139535,66,39.11764706,40.83333333,16.36363636,31.28947368,80.80246914,102.5555556,78.93333333,53.9,29.58139535
7/1/2010 0:00,104.8780488,39.91304348,56.4,45.375,31.79591837,45.65217391,13.33333333,36.9,100,80.68965517,80.83076923,40.30645161,0
7/2/2010 0:00,14.68292683,39.13043478,39.6,40.425,31.02040816,0,34.66666667,42.64,74,79.34482759,84.24615385,39.51612903,0
7/3/2010 0:00,36.70731707,36.7826087,44.4,27.225,0,0,28,15.58,67,94.13793103,87.66153846,18.96774194,0
7/4/2010 0:00,43,32.08695652,102,15.675,0,0,0,8.2,63,91.44827586,87.66153846,20.5483871,0
7/5/2010 0:00,26.2195122,22.69565217,43.2,35.475,27.91836735,62.39130435,8,16.4,79,78,80.83076923,8.693548387,0
7/6/2010 0:00,15.73170732,40.69565217,48,44.55,44.20408163,70,21.33333333,29.52,76,75.31034483,68.30769231,40.30645161,34.19354839
7/7/2010 0:00,17.82926829,42.26086957,38.4,43.725,19.3877551,73.04347826,20,32.8,76,73.96551724,77.41538462,35.56451613,0
7/8/2010 0:00,0,28.17391304,66,40.425,27.14285714,22.82608696,18.66666667,34.44,85,78,78.55384615,39.51612903,63.25806452
7/9/2010 0:00,40.90243902,32.08695652,21.6,56.925,42.65306122,0,13.33333333,35.26,81,82.03448276,80.83076923,22.91935484,0
7/10/2010 0:00,83.90243902,32.86956522,49.2,41.25,0,0,12,17.22,72,98.17241379,87.66153846,12.64516129,0
7/11/2010 0:00,31.46341463,29.73913043,0,51.15,0,0,0,11.48,66,95.48275862,96.76923077,26.08064516,0
7/12/2010 0:00,66.07317073,24.26086957,84,42.075,32.57142857,28.91304348,38.66666667,32.8,79,71.27586207,81.96923077,31.61290323,0
7/13/2010 0:00,31.46341463,52.43478261,73.2,65.175,33.34693878,0,33.33333333,48.38,80,78,78.55384615,37.14516129,0
7/14/2010 0:00,59.7804878,53.2173913,42,54.45,33.34693878,0,33.33333333,46.74,77,72.62068966,79.69230769,32.40322581,0
7/15/2010 0:00,35.65853659,55.56521739,38.4,47.025,48.08163265,0,22.66666667,56.58,80,75.31034483,88.8,26.87096774,0
7/16/2010 0:00,14.68292683,78.26086957,52.8,82.5,27.91836735,0,20,63.96,78,75.31034483,85.38461538,41.09677419,0
7/17/2010 0:00,0,35.2173913,18,28.875,31.02040816,0,0,23.78,71,99.51724138,94.49230769,12.64516129,170.9677419
7/18/2010 0:00,61.87804878,26.60869565,88.8,27.225,17.83673469,0,18.66666667,15.58,68,92.79310345,89.93846154,12.64516129,0
7/19/2010 0:00,0,31.30434783,56.4,51.975,17.06122449,0,28,47.56,83,73.96551724,88.8,34.77419355,0
7/20/2010 0:00,51.3902439,57.91304348,57.6,56.1,23.26530612,44.13043478,26.66666667,82,80,73.96551724,80.83076923,52.16129032,0
7/21/2010 0:00,29.36585366,55.56521739,70.8,54.45,65.91836735,76.08695652,8,80.36,78,78,72.86153846,39.51612903,0
7/22/2010 0:00,95.43902439,44.60869565,79.2,67.65,47.30612245,35,104,44.28,92,78,83.10769231,79.03225806,0
7/23/2010 0:00,28.31707317,32.08695652,67.2,39.6,73.67346939,27.39130435,133.3333333,32.8,80,84.72413793,77.41538462,64.80645161,75.22580645
7/24/2010 0:00,29.36585366,19.56521739,68.4,23.925,0,33.47826087,29.33333333,13.94,63,103.5517241,92.21538462,20.5483871,0
7/25/2010 0:00,0,22.69565217,63.6,31.35,24.04081633,0,0,12.3,60,98.17241379,99.04615385,14.22580645,0
7/26/2010 0:00,0,39.13043478,26.4,61.05,46.53061224,50.2173913,30.66666667,31.16,73,75.31034483,81.96923077,35.56451613,0
7/27/2010 0:00,25.17073171,35.2173913,66,53.625,21.71428571,35,25.33333333,36.08,87,80.68965517,84.24615385,41.09677419,0
7/28/2010 0:00,86,20.34782609,45.6,60.225,38,24.34782609,34.66666667,27.88,80,75.31034483,78.55384615,29.24193548,0
7/29/2010 0:00,38.80487805,28.95652174,54,53.625,0,0,44,30.34,94,82.03448276,81.96923077,33.98387097,39.32258065
7/30/2010 0:00,63.97560976,42.26086957,60,56.925,0,33.47826087,20,29.52,72,83.37931034,78.55384615,34.77419355,100.8709677
7/31/2010 0:00,0,24.26086957,25.2,39.6,64.36734694,30.43478261,0,13.94,68,107.5862069,89.93846154,8.693548387,0
8/1/2010 0:00,37.75609756,21.13043478,36,23.925,0,0,0,7.38,69,99.51724138,100.1846154,16.59677419,0
8/2/2010 0:00,34.6097561,32.08695652,43.2,56.925,31.02040816,0,40,29.52,83,79.34482759,86.52307692,32.40322581,0
8/3/2010 0:00,48.24390244,26.60869565,48,58.575,29.46938776,18.26086957,17.33333333,30.34,84,83.37931034,76.27692308,18.96774194,0
8/4/2010 0:00,0,30.52173913,46.8,56.925,29.46938776,18.26086957,32,25.42,81,79.34482759,78.55384615,20.5483871,0
8/5/2010 0:00,27.26829268,20.34782609,74.4,63.525,37.2244898,33.47826087,34.66666667,30.34,96,86.06896552,80.83076923,34.77419355,0
8/6/2010 0:00,40.90243902,25.04347826,70.8,56.1,20.16326531,80.65217391,16,24.6,79,91.44827586,89.93846154,33.98387097,46.16129032
8/7/2010 0:00,41.95121951,25.82608696,82.8,38.775,23.26530612,0,0,9.02,70,108.9310345,88.8,23.70967742,0
8/8/2010 0:00,19.92682927,3.913043478,16.8,37.95,40.32653061,0,0,6.56,73,104.8965517,97.90769231,10.27419355,0
8/9/2010 0:00,73.41463415,26.60869565,98.4,61.05,16.28571429,0,0,29.52,79,91.44827586,80.83076923,22.91935484,53
8/10/2010 0:00,32.51219512,33.65217391,93.6,50.325,30.24489796,24.34782609,10.66666667,25.42,82,86.06896552,79.69230769,33.98387097,32.48387097
8/11/2010 0:00,0,32.08695652,67.2,47.85,37.2244898,54.7826087,0,31.98,81,88.75862069,79.69230769,45.0483871,0
8/12/2010 0:00,0,21.13043478,61.2,40.425,32.57142857,44.13043478,36,31.98,89,84.72413793,91.07692308,32.40322581,0
8/13/2010 0:00,33.56097561,20.34782609,42,39.6,33.34693878,24.34782609,14.66666667,28.7,87,98.17241379,83.10769231,36.35483871,0
8/14/2010 0:00,74.46341463,14.08695652,46.8,28.05,30.24489796,0,0,6.56,62,114.3103448,80.83076923,17.38709677,0
8/15/2010 0:00,22.02439024,15.65217391,60,31.35,69.02040816,0,20,9.84,70,104.8965517,86.52307692,11.06451613,54.70967742
8/16/2010 0:00,0,26.60869565,52.8,41.25,29.46938776,0,13.33333333,25.42,76,88.75862069,84.24615385,33.98387097,0
8/17/2010 0:00,26.2195122,28.17391304,48,61.05,23.26530612,50.2173913,0,26.24,87,83.37931034,83.10769231,32.40322581,0
8/18/2010 0:00,45.09756098,27.39130435,52.8,42.9,22.48979592,0,28,22.14,89,87.4137931,78.55384615,41.88709677,102.5806452
8/19/2010 0:00,15.73170732,21.13043478,61.2,43.725,27.91836735,59.34782609,21.33333333,29.52,85,92.79310345,87.66153846,37.93548387,0
8/20/2010 0:00,0,12.52173913,64.8,56.925,0,24.34782609,8,23.78,79,92.79310345,77.41538462,7.112903226,35.90322581
8/21/2010 0:00,45.09756098,4.695652174,62.4,28.05,0,0,12,4.92,64,119.6896552,96.76923077,7.112903226,51.29032258
8/22/2010 0:00,61.87804878,18,54,25.575,13.18367347,25.86956522,0,8.2,66,108.9310345,85.38461538,15.80645161,0
8/23/2010 0:00,32.51219512,16.43478261,54,50.325,31.02040816,0,9.333333333,22.96,77,91.44827586,77.41538462,25.29032258,0
8/24/2010 0:00,13.63414634,34.43478261,33.6,57.75,24.04081633,18.26086957,16,27.88,84,90.10344828,91.07692308,24.5,49.58064516
8/25/2010 0:00,35.65853659,21.91304348,69.6,51.975,27.91836735,33.47826087,22.66666667,31.98,84,88.75862069,78.55384615,37.93548387,0
8/26/2010 0:00,34.6097561,21.91304348,60,40.425,35.67346939,54.7826087,29.33333333,28.7,83,96.82758621,78.55384615,23.70967742,0
8/27/2010 0:00,0,30.52173913,64.8,74.25,31.79591837,35,22.66666667,25.42,90,103.5517241,88.8,30.03225806,44.4516129
8/28/2010 0:00,31.46341463,11.73913043,66,39.6,52.73469388,0,0,8.2,61,117,96.76923077,11.85483871,95.74193548
8/29/2010 0:00,0,18.7826087,58.8,21.45,0,0,0,10.66,64,115.6551724,96.76923077,4.741935484,0
8/30/2010 0:00,0,14.86956522,66,43.725,31.79591837,0,17.33333333,22.96,84,95.48275862,80.83076923,20.5483871,0
8/31/2010 0:00,29.36585366,18,62.4,40.425,44.20408163,22.82608696,21.33333333,25.42,77,107.5862069,85.38461538,26.08064516,39.32258065
9/1/2010 0:00,38.80487805,27.39130435,80.4,32.175,34.12244898,0,29.33333333,45.92,78,100.862069,74,22.91935484,0
9/2/2010 0:00,52.43902439,43.82608696,56.4,42.9,34.89795918,51.73913043,25.33333333,39.36,89,102.2068966,83.10769231,26.87096774,0
9/3/2010 0:00,0,42.26086957,94.8,45.375,41.87755102,35,24,26.24,79,99.51724138,88.8,35.56451613,0
9/4/2010 0:00,0,14.86956522,50.4,26.4,34.89795918,65.43478261,13.33333333,14.76,70,119.6896552,99.04615385,7.903225806,0
9/5/2010 0:00,0,7.826086957,69.6,33,0,0,0,5.74,68,121.0344828,100.1846154,18.96774194,0
9/6/2010 0:00,78.65853659,17.2173913,40.8,40.425,22.48979592,0,22.66666667,10.66,85,103.5517241,83.10769231,8.693548387,0
9/7/2010 0:00,0,25.82608696,62.4,48.675,25.59183673,0,17.33333333,19.68,77,99.51724138,96.76923077,17.38709677,46.16129032
9/8/2010 0:00,56.63414634,28.95652174,58.8,80.025,41.87755102,54.7826087,22.66666667,30.34,90,92.79310345,96.76923077,36.35483871,107.7096774
9/9/2010 0:00,86,36.7826087,66,61.05,22.48979592,22.82608696,13.33333333,31.16,95,92.79310345,88.8,17.38709677,34.19354839
9/10/2010 0:00,30.41463415,30.52173913,84,48.675,33.34693878,33.47826087,25.33333333,26.24,82,84.72413793,94.49230769,27.66129032,0
9/11/2010 0:00,0,19.56521739,76.8,39.6,32.57142857,0,0,5.74,62,114.3103448,103.6,5.532258065,53
9/12/2010 0:00,56.63414634,10.95652174,18,38.775,0,0,0,6.56,62,108.9310345,107.0153846,7.112903226,0
9/13/2010 0:00,28.31707317,32.86956522,82.8,61.875,25.59183673,0,16,31.16,85,92.79310345,96.76923077,41.09677419,0
9/14/2010 0:00,37.75609756,33.65217391,51.6,66.825,51.95918367,0,17.33333333,33.62,83,92.79310345,84.24615385,35.56451613,0
9/15/2010 0:00,55.58536585,28.17391304,49.2,58.575,59.71428571,28.91304348,24,31.16,79,95.48275862,89.93846154,32.40322581,42.74193548
9/16/2010 0:00,78.65853659,23.47826087,44.4,57.75,77.55102041,0,30.66666667,32.8,100,96.82758621,80.83076923,39.51612903,0
9/17/2010 0:00,51.3902439,33.65217391,63.6,64.35,16.28571429,0,26.66666667,34.44,72,104.8965517,91.07692308,31.61290323,66.67741935
9/18/2010 0:00,60.82926829,17.2173913,73.2,58.575,0,0,13.33333333,14.76,64,123.7241379,113.8461538,12.64516129,0
9/19/2010 0:00,19.92682927,14.08695652,60,37.95,20.16326531,39.56521739,14.66666667,6.56,64,131.7931034,100.1846154,7.112903226,0
9/20/2010 0:00,40.90243902,28.95652174,63.6,66,39.55102041,18.26086957,12,37.72,79,102.2068966,81.96923077,41.09677419,54.70967742
9/21/2010 0:00,30.41463415,38.34782609,102,63.525,25.59183673,16.73913043,28,36.9,81,92.79310345,92.21538462,30.82258065,0
9/22/2010 0:00,31.46341463,34.43478261,76.8,63.525,56.6122449,50.2173913,30.66666667,40.18,81,104.8965517,87.66153846,53.74193548,42.74193548
9/23/2010 0:00,56.63414634,49.30434783,120,61.875,48.08163265,152.173913,36,38.54,85,121.0344828,89.93846154,33.98387097,0
9/24/2010 0:00,51.3902439,39.91304348,109.2,44.55,20.16326531,95.86956522,56,41.82,85,107.5862069,89.93846154,37.93548387,0
9/25/2010 0:00,33.56097561,10.95652174,36,23.1,26.36734694,36.52173913,9.333333333,9.84,69,134.4827586,99.04615385,7.112903226,0
9/26/2010 0:00,23.07317073,24.26086957,52.8,40.425,0,0,8,8.2,70,126.4137931,96.76923077,8.693548387,0
9/27/2010 0:00,53.48780488,28.95652174,84,53.625,44.97959184,53.26086957,44,39.36,85,95.48275862,94.49230769,26.08064516,0
9/28/2010 0:00,44.04878049,27.39130435,86.4,51.15,34.89795918,25.86956522,25.33333333,43.46,86,96.82758621,89.93846154,28.4516129,59.83870968
9/29/2010 0:00,38.80487805,22.69565217,99.6,68.475,0,92.82608696,30.66666667,36.08,88,95.48275862,86.52307692,27.66129032,0
9/30/2010 0:00,31.46341463,29.73913043,51.6,60.225,25.59183673,22.82608696,22.66666667,29.52,82,98.17241379,92.21538462,27.66129032,0
10/1/2010 0:00,37.5,39.1875,106.2352941,75.8627451,59.65384615,41.78571429,34,37.44,78.84615385,80.3,81,40,0
10/2/2010 0:00,31.07142857,30.875,126.4705882,48.66666667,33,0,9.272727273,15.84,66.23076923,100.74,98.44615385,22.5,0
10/3/2010 0:00,0,22.5625,79.67647059,35.78431373,40.61538462,17.14285714,0,7.2,66.23076923,96.36,93.46153846,13.75,0
10/4/2010 0:00,38.57142857,39.1875,80.94117647,93.03921569,64.73076923,17.14285714,22.40909091,41.76,77.79487179,75.92,82.24615385,45,0.036
10/5/2010 0:00,0,42.75,88.52941176,78.7254902,66,37.5,16.22727273,46.08,86.20512821,74.46,82.24615385,51.25,0.076
10/6/2010 0:00,19.28571429,33.25,88.52941176,78.7254902,92.65384615,45,29.36363636,44.64,82,77.38,78.50769231,36.25,0
10/7/2010 0:00,27.85714286,39.1875,93.58823529,62.98039216,46.96153846,42.85714286,22.40909091,46.08,94.61538462,74.46,85.98461538,45,0
10/8/2010 0:00,43.92857143,35.625,49.32352941,60.11764706,36.80769231,70.71428571,0,43.2,79.8974359,83.22,88.47692308,40,0
10/9/2010 0:00,31.07142857,35.625,67.02941176,32.92156863,0,0,7.727272727,21.6,68.33333333,105.12,100.9384615,27.5,0
10/10/2010 0:00,36.42857143,27.3125,46.79411765,42.94117647,34.26923077,19.28571429,14.68181818,8.64,67.28205128,102.2,95.95384615,5,0
10/11/2010 0:00,34.28571429,41.5625,74.61764706,71.56862745,92.65384615,0,0,46.08,78.84615385,74.46,81,53.75,0
10/12/2010 0:00,19.28571429,36.8125,54.38235294,85.88235294,52.03846154,43.92857143,17,48.96,83.05128205,80.3,82.24615385,35,0.036
10/13/2010 0:00,41.78571429,71.25,63.23529412,91.60784314,53.30769231,20.35714286,19.31818182,56.16,83.05128205,77.38,87.23076923,45,0
10/14/2010 0:00,34.28571429,54.625,72.08823529,84.45098039,54.57692308,38.57142857,14.68181818,63.36,92.51282051,77.38,81,57.5,0.061
10/15/2010 0:00,20.35714286,72.4375,56.91176471,143.1372549,21.57692308,27.85714286,32.45454545,59.04,79.8974359,80.3,88.47692308,57.5,0
10/16/2010 0:00,17.14285714,52.25,88.52941176,71.56862745,50.76923077,0,26.27272727,24.48,69.38461538,102.2,94.70769231,21.25,0
10/17/2010 0:00,0,30.875,59.44117647,83.01960784,31.73076923,0,11.59090909,23.04,63.07692308,99.28,89.72307692,13.75,0
10/18/2010 0:00,0,95,61.97058824,98.76470588,90.11538462,17.14285714,17.77272727,144,77.79487179,71.54,84.73846154,52.5,0.05
10/19/2010 0:00,47.14285714,118.75,72.08823529,105.9215686,79.96153846,18.21428571,27.04545455,123.84,80.94871795,75.92,79.75384615,50,0
10/20/2010 0:00,55.71428571,87.875,65.76470588,88.74509804,53.30769231,21.42857143,19.31818182,82.08,80.94871795,73,78.50769231,51.25,0
10/21/2010 0:00,36.42857143,62.9375,70.82352941,95.90196078,60.92307692,107.1428571,77.27272727,57.6,92.51282051,80.3,89.72307692,33.75,0.1
10/22/2010 0:00,49.28571429,47.5,60.70588235,74.43137255,30.46153846,49.28571429,54.09090909,51.84,84.1025641,87.6,85.98461538,33.75,0
10/23/2010 0:00,34.28571429,35.625,84.73529412,48.66666667,35.53846154,45,9.272727273,17.28,65.17948718,109.5,90.96923077,0,0
10/24/2010 0:00,0,19,79.67647059,51.52941176,29.19230769,0,9.272727273,20.16,71.48717949,109.5,94.70769231,16.25,0
10/25/2010 0:00,61.07142857,48.6875,64.5,74.43137255,79.96153846,22.5,27.04545455,44.64,75.69230769,80.3,82.24615385,23.75,0
10/26/2010 0:00,41.78571429,49.875,70.82352941,94.47058824,46.96153846,43.92857143,27.81818182,48.96,86.20512821,80.3,84.73846154,50,0.037
10/27/2010 0:00,67.5,40.375,83.47058824,87.31372549,41.88461538,35.35714286,17.77272727,44.64,88.30769231,75.92,83.49230769,52.5,0
10/28/2010 0:00,0,53.4375,84.73529412,94.47058824,82.5,42.85714286,30.90909091,48.96,85.15384615,86.14,85.98461538,105,0
10/29/2010 0:00,22.5,51.0625,65.76470588,68.70588235,85.03846154,0,0,47.52,78.84615385,87.6,88.47692308,125,0
10/30/2010 0:00,38.57142857,23.75,37.94117647,47.23529412,19.03846154,0,0,17.28,67.28205128,109.5,92.21538462,15,0.039
10/31/2010 0:00,21.42857143,26.125,84.73529412,35.78431373,0,27.85714286,0,7.2,62.02564103,102.2,97.2,22.5,0
11/1/2010 0:00,36.42857143,46.3125,61.97058824,80.15686275,95.19230769,36.42857143,26.27272727,38.88,78.84615385,91.98,97.2,73.75,0
11/2/2010 0:00,0,36.8125,41.73529412,83.01960784,95.19230769,0,16.22727273,37.44,73.58974359,81.76,93.46153846,58.75,0
11/3/2010 0:00,33.21428571,45.125,56.91176471,60.11764706,71.07692308,28.92857143,17.77272727,37.44,83.05128205,83.22,83.49230769,50,0
11/4/2010 0:00,17.14285714,47.5,65.76470588,87.31372549,64.73076923,55.71428571,24.72727273,36,88.30769231,86.14,92.21538462,60,0
11/5/2010 0:00,28.92857143,40.375,46.79411765,93.03921569,59.65384615,54.64285714,20.09090909,44.64,78.84615385,90.52,85.98461538,53.75,0
11/6/2010 0:00,34.28571429,17.8125,69.55882353,44.37254902,0,33.21428571,0,18.72,63.07692308,113.88,95.95384615,38.75,0
11/7/2010 0:00,36.42857143,21.375,59.44117647,32.92156863,52.03846154,21.42857143,14.68181818,15.84,73.58974359,105.12,100.9384615,40,0
11/8/2010 0:00,80.35714286,39.1875,60.70588235,83.01960784,91.38461538,15,11.59090909,38.88,83.05128205,75.92,89.72307692,57.5,0
11/9/2010 0:00,43.92857143,47.5,63.23529412,91.60784314,58.38461538,38.57142857,39.40909091,34.56,82,81.76,79.75384615,41.25,0.067
11/10/2010 0:00,64.28571429,40.375,65.76470588,103.0588235,72.34615385,22.5,37.09090909,40.32,80.94871795,83.22,84.73846154,38.75,0
11/11/2010 0:00,55.71428571,53.4375,67.02941176,80.15686275,41.88461538,38.57142857,22.40909091,33.12,82,86.14,84.73846154,41.25,0.038
11/12/2010 0:00,56.78571429,34.4375,64.5,80.15686275,53.30769231,39.64285714,16.22727273,40.32,75.69230769,90.52,90.96923077,25,0.092
11/13/2010 0:00,66.42857143,20.1875,56.91176471,50.09803922,41.88461538,0,0,18.72,59.92307692,108.04,97.2,20,0
11/14/2010 0:00,21.42857143,21.375,48.05882353,54.39215686,54.57692308,13.92857143,5.409090909,11.52,65.17948718,112.42,95.95384615,15,0
11/15/2010 0:00,54.64285714,38,94.85294118,81.58823529,46.96153846,18.21428571,35.54545455,36,73.58974359,84.68,82.24615385,32.5,0
11/16/2010 0:00,33.21428571,47.5,84.73529412,80.15686275,68.53846154,19.28571429,19.31818182,44.64,89.35897436,90.52,87.23076923,45,0
11/17/2010 0:00,48.21428571,39.1875,67.02941176,94.47058824,49.5,0,22.40909091,38.88,83.05128205,84.68,88.47692308,37.5,0.033
11/18/2010 0:00,35.35714286,52.25,73.35294118,121.6666667,53.30769231,60,10.04545455,43.2,89.35897436,89.06,88.47692308,41.25,0
11/19/2010 0:00,36.42857143,41.5625,55.64705882,75.8627451,64.73076923,22.5,18.54545455,43.2,74.64102564,91.98,90.96923077,40,0
11/20/2010 0:00,16.07142857,11.875,48.05882353,44.37254902,34.26923077,0,6.954545455,12.96,70.43589744,118.26,103.4307692,20,0
11/21/2010 0:00,0,11.875,82.20588235,28.62745098,58.38461538,18.21428571,0,10.08,68.33333333,108.04,89.72307692,7.5,0
